dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
8.0,0.0045,0.0955,,,LUPIN
8.0,0.0044,0.0955,8.0,2024-07-16,LUPIN
8.0,0.0045,0.0955,8.0,2024-07-16,LUPIN
8.0,0.0043,0.0955,8.0,2024-07-16,LUPIN
8.0,0.0041,0.0955,8.0,2024-07-16,LUPIN
8.0,0.0041,0.0955,,,LUPIN
8.0,0.0038,0.0808,8.0,2024-07-16,LUPIN
8.0,0.0039,0.0808,8.0,2024-07-16,LUPIN
8.0,0.0036000002,0.0808,8.0,2024-07-16,LUPIN
8.0,0.0034999999,0.0808,8.0,2024-07-16,LUPIN
8.0,0.0037,0.0808,8.0,2024-07-16,LUPIN
8.0,0.0037,0.0808,8.0,2024-07-16,LUPIN
