country,industry,sector,longBusinessSummary,symbol
India,Integrated Freight & Logistics,Industrials,"Allcargo Terminals Limited operates container freight stations (CFS) and inland container depots (ICD) in India and internationally. It provides import and export handling; bonded and non-bonded warehousing; direct port delivery; hazardous cargo; cargo handling; reefer monitoring; ISO tank; and mile delivery services. The company was founded in 2003 and is headquartered in Mumbai, India.",ATL
