dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
3.6,0.026500002,0.1567,3.6,2024-07-19,UNIONBANK
3.6,0.026300002,0.1567,,,UNIONBANK
3.6,0.026500002,0.1567,,,UNIONBANK
3.6,0.0271,0.1568,,,UNIONBANK
3.6,0.027,0.1568,,,UNIONBANK
3.6,0.0293,0.1568,,,UNIONBANK
3.6,0.0308,0.1568,,,UNIONBANK
3.6,0.028299998,0.1568,,,UNIONBANK
3.6,0.0296,0.1568,,,UNIONBANK
3.6,0.0297,0.1568,,,UNIONBANK
3.6,0.03,0.1568,,,UNIONBANK
3.6,0.0294,0.1568,,,UNIONBANK
3.6,0.0291,0.1568,,,UNIONBANK
3.6,0.030299999,0.1568,,,UNIONBANK
3.6,0.0315,0.1568,,,UNIONBANK
3.6,0.0323,0.1568,,,UNIONBANK
