country,industry,sector,longBusinessSummary,symbol
India,,,"Vikas Proppant & Granite Limited engages in the oil fracturing proppants used in cuttings of granite stones in India. The company is also involved in the mining of granite blocks; and manufacture of proppants used in the hydro fracturing of oil and gas wells. In addition, it engages in the construction of group housing projects, warehouse projects, multilevel infrastructure development projects, etc. The company was formerly known as Vikas Granaries Limited and changed its name to Vikas Proppant & Granite Limited in February 2018. Vikas Proppant & Granite Limited was incorporated in 1994 and is based in Sriganganagar, India.",VIKASPROP
