country,industry,sector,longBusinessSummary,symbol
India,Specialty Chemicals,Basic Materials,"Kingfa Science & Technology (India) Limited manufactures and supplies reinforced polypropylene compounds, thermoplastics elastomers, fiber re-enforced composites, and personal protective equipment masks and gloves in India. It also offers thermoplastic elastomers under the HYPRENE brand name; POM and LFT products; fiberglass honeycomb composite panels; polypropylene products; PA6/PA66 products; engineering plastics compounds; and high temperature resistant nylon/LCP. The company also exports its products. The company was formerly known as Hydro S&S Industries Limited and changed its name to Kingfa Science & Technology (India) Limited in March 2016. The company was incorporated in 1983 and is based in Pune, India. Kingfa Science & Technology (India) Limited is a subsidiary of M/s Kingfa Science & Technology Co. Ltd China.",KINGFA
