dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.0,0.002,0.1333,,,MEDICAMEQ
1.0,0.0021,0.1333,,,MEDICAMEQ
1.0,0.0022,0.1333,,,MEDICAMEQ
1.0,0.0023,0.1333,1.0,2023-09-20,MEDICAMEQ
1.0,0.0023,0.1333,,,MEDICAMEQ
1.0,0.0025,0.1333,,,MEDICAMEQ
1.0,0.0025,0.1333,1.0,2024-09-18,MEDICAMEQ
1.0,0.0023999999,0.1901,,,MEDICAMEQ
1.0,0.0023999999,0.15640001,,,MEDICAMEQ
1.0,0.0021,0.15640001,,,MEDICAMEQ
1.0,0.0022,0.15640001,1.0,2024-09-19,MEDICAMEQ
1.0,0.0017,0.15640001,,,MEDICAMEQ
1.0,0.0018000001,0.15640001,,,MEDICAMEQ
1.0,0.0019,0.15640001,,,MEDICAMEQ
