country,industry,sector,longBusinessSummary,symbol
India,Railroads,Industrials,"Texmaco Rail & Engineering Limited manufactures, sells, and provides services for rail and rail related products in India and internationally. It operates through three segments: Heavy Engineering, Steel Foundry, and Rail EPC. The company offers freight cars, such as railway freight cars, loco components and shells, and steel castings; steel girders for railway bridges; pressure vessels; and end-to-end solutions for railways and metros in track work, railway signalling, telecom, railway electrification, power distribution, OHE electrification, and allied works. It also undertakes EPC contracts for execution of railway track, and signaling and telecommunication projects; rail electrification and automatic fare collection; hydro-mechanical equipment for hydro power plant, pumped storage plant, and irrigation and barrage projects; and industrial steel structures for thermal power and steel plant, and flyovers. In addition, the company is involved in manufacture and export of wagons, including open top, double decker, flat, bottom open hopper, covered wagons, etc.; operation of steel foundry, which delivers castings for textile machineries, railway bogies, couplers, and CMS crossings; and supplies electric loco shells, shell assemblies, and sub-assemblies to locomotive plants. It services the logistics and freight, power, process, metal, cement, oil and gas, automotive, etc. The company was founded in 1939 and is based in Kolkata, India.",TEXRAIL
