priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
15.10392,2.808685,47.57627,15.18,29.854,SURANAT&P,2024-07-07
14.282135,2.6525915,44.932205,14.353,28.228,SURANAT&P,2024-07-13
14.045768,2.6165698,44.322037,14.162,27.852,SURANAT&P,2024-07-20
15.843111,2.5445266,44.614037,15.667,33.216,SURANAT&P,2024-07-27
15.315601,2.5445266,43.101696,15.667,33.216,SURANAT&P,2024-07-27
14.967888,2.498499,42.322033,15.389,32.628,SURANAT&P,2024-08-03
14.08074,2.2973783,38.915253,14.177,30.059,SURANAT&P,2024-08-10
13.451318,2.2453473,38.0339,13.225,28.039,SURANAT&P,2024-08-17
13.253505,2.2123275,37.47458,13.665,28.972,SURANAT&P,2024-08-24
12.558128,2.0822492,35.271187,12.881,27.311,SURANAT&P,2024-09-01
12.648031,2.1062636,35.677967,13.026,27.618,SURANAT&P,2024-09-08
13.481289,2.25035,38.118645,13.894,29.458,SURANAT&P,2024-09-15
14.782063,2.4674804,41.79661,15.202,32.232,SURANAT&P,2024-09-21
14.338481,2.393436,40.542374,14.756,31.286,SURANAT&P,2024-09-28
13.379375,2.2263358,37.711864,13.749,29.151,SURANAT&P,2024-10-05
13.193521,2.1713028,36.779663,13.418,28.448,SURANAT&P,2024-10-12
14.080683,2.3263958,39.40678,14.352,30.43,SURANAT&P,2024-10-19
