priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
12.204306,21.029972,75.147934,11.688,60.639,TRITURBINE,2024-07-07
12.122623,20.889221,74.73341,11.606,60.215,TRITURBINE,2024-07-13
11.480694,19.749958,70.40732,10.945,56.785,TRITURBINE,2024-07-20
11.70268,20.165592,71.974,11.186,58.036,TRITURBINE,2024-07-27
11.679616,20.125849,71.91716,11.163,57.917,TRITURBINE,2024-08-03
12.703758,23.04024,76.36663,12.202,61.898,TRITURBINE,2024-08-10
14.82745,26.825634,89.305405,14.068,71.366,TRITURBINE,2024-08-17
13.794796,24.162941,80.61878,12.82,65.036,TRITURBINE,2024-08-24
13.171241,23.849976,79.399124,12.648,64.161,TRITURBINE,2024-09-01
13.620431,24.702766,81.96703,13.117,66.544,TRITURBINE,2024-09-08
13.955508,25.310482,84.075905,13.452,68.242,TRITURBINE,2024-09-15
13.391893,24.247393,80.36774,12.867,65.272,TRITURBINE,2024-09-21
12.765833,23.134624,76.932816,12.254,62.162,TRITURBINE,2024-09-28
12.259117,22.233812,74.10043,11.757,59.645,TRITURBINE,2024-10-05
14.531624,26.355356,87.7398,14.028,71.162,TRITURBINE,2024-10-12
14.332739,25.977812,86.1978,13.82,70.107,TRITURBINE,2024-10-19
