priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.2946105,1.5465771,8.083173,9.09,,MANAPPURAM,2024-07-07
3.5192006,1.6520054,8.63752,9.316,,MANAPPURAM,2024-07-13
3.3994503,1.5956445,8.3396225,9.195,,MANAPPURAM,2024-07-20
3.3275487,1.561064,8.204546,9.196,,MANAPPURAM,2024-07-27
3.2769306,1.5370294,8.077812,9.145,,MANAPPURAM,2024-08-03
3.1991274,1.5008942,7.887905,9.068,,MANAPPURAM,2024-08-10
3.0678675,1.4789785,7.568642,8.775,,MANAPPURAM,2024-08-17
3.2931921,1.576463,8.064492,8.981,,MANAPPURAM,2024-08-24
3.2833087,1.5828397,8.097113,8.995,,MANAPPURAM,2024-09-01
3.1206257,1.5041193,7.6972995,8.831,,MANAPPURAM,2024-09-08
3.213066,1.5489767,7.9238844,8.924,,MANAPPURAM,2024-09-15
3.1251783,1.5060982,7.7074265,8.836,,MANAPPURAM,2024-09-21
3.0810924,1.485282,7.6266465,8.792,,MANAPPURAM,2024-09-28
2.8781216,1.3875043,7.1272593,8.59,,MANAPPURAM,2024-10-05
2.8674774,1.3636096,7.0018816,8.54,,MANAPPURAM,2024-10-12
2.6971931,1.1234168,5.770708,8.042,,MANAPPURAM,2024-10-19
