earningsGrowth,revenueGrowth,symbol,Date
-0.916,0.657,HMAAGRO,2024-07-07
-0.916,0.657,HMAAGRO,2024-07-13
-0.916,0.657,HMAAGRO,2024-07-20
-0.916,0.657,HMAAGRO,2024-07-27
-0.916,0.657,HMAAGRO,2024-08-03
-0.935,0.66,HMAAGRO,2024-08-10
-0.935,0.66,HMAAGRO,2024-08-17
-0.968,-0.266,HMAAGRO,2024-08-24
-0.968,-0.266,HMAAGRO,2024-09-01
-0.968,-0.266,HMAAGRO,2024-09-08
-0.968,-0.266,HMAAGRO,2024-09-15
-0.968,-0.266,HMAAGRO,2024-09-21
-0.968,-0.266,HMAAGRO,2024-09-28
-0.968,-0.266,HMAAGRO,2024-10-05
-0.968,-0.266,HMAAGRO,2024-10-12
-0.968,-0.266,HMAAGRO,2024-10-19
