earningsGrowth,revenueGrowth,symbol,Date
0.562,1.112,JNKINDIA,2024-07-07
0.562,1.112,JNKINDIA,2024-07-13
0.562,1.112,JNKINDIA,2024-07-20
0.562,1.112,JNKINDIA,2024-07-27
0.562,1.112,JNKINDIA,2024-08-03
0.562,1.112,JNKINDIA,2024-08-10
0.65,1.383,JNKINDIA,2024-08-17
0.65,1.397,JNKINDIA,2024-08-24
0.65,1.397,JNKINDIA,2024-09-01
0.65,1.397,JNKINDIA,2024-09-08
0.65,1.397,JNKINDIA,2024-09-15
0.65,1.397,JNKINDIA,2024-09-21
0.65,1.397,JNKINDIA,2024-09-28
0.65,1.397,JNKINDIA,2024-10-05
0.65,1.397,JNKINDIA,2024-10-12
0.65,1.397,JNKINDIA,2024-10-19
