country,industry,sector,longBusinessSummary,symbol
India,Building Products & Equipment,Industrials,"Everest Industries Limited, together with its subsidiaries, manufactures and trades in building products for residential, commercial, and industrial sectors in India and internationally. The company operates through Building Products; and Steel Buildings segments. It offers roofing products, such as evercool roofing sheets, fibre cement roofing sheets, colour coated roofing sheets, hi-tech corrugated roofing profile sheets, and EPDM rubber washers; heavy duty boards, ready-made sandwich panels for walls, fibre cement ceiling boards, designer ceiling and decorative wall panels, wooden cement planks, textured wall panels, coloured cement boards, and clean room panels; and other building products and accessories. The company also provides wall solutions comprising internal and solid dry walls, fences and gates, and prefabricated buildings; ceiling solutions, such as grid and concealed ceilings, soffit, and rooftile underlay; wall cladding solutions consisting of external and internal cladding, and duct encasement; and mezzanine flooring solutions. In addition, it designs, constructs, manufactures, supplies, installs, and erects pre-engineered and smart steel buildings; and related accessories for industrial, warehousing, and infrastructure projects. The company serves various customers, including corporates, wholesalers, distributors, architects, interior designers, influencers, homeowners, and other businesses. It exports its products to 19 countries. The company was formerly known as Eternit Everest Ltd. and changed its name to Everest Industries Limited in July 2003. The company was incorporated in 1934 and is headquartered in Mumbai, India. Everest Industries Limited is a subsidiary of Falak Investment Pvt. Ltd.",EVERESTIND
