priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.0531428,9.035058,76.875,2.056,36.161,ORIENTELEC,2024-07-07
2.0117915,8.854567,74.90113,2.015,49.094,ORIENTELEC,2024-07-13
2.0387268,8.973118,76.33523,2.042,49.75,ORIENTELEC,2024-07-20
2.0762842,9.13842,77.52125,2.079,50.666,ORIENTELEC,2024-07-27
2.081977,9.160127,83.373856,2.165,52.764,ORIENTELEC,2024-08-03
2.0282528,9.043245,82.560974,2.022,53.257,ORIENTELEC,2024-08-10
2.015211,9.01319,82.036476,1.973,51.971,ORIENTELEC,2024-08-17
2.0278847,9.046585,82.59146,2.023,53.277,ORIENTELEC,2024-08-24
2.0107286,8.95976,82.04893,2.004,52.766,ORIENTELEC,2024-09-01
1.946601,8.707631,79.25532,1.947,51.283,ORIENTELEC,2024-09-08
1.906707,8.535649,78.16514,1.909,50.272,ORIENTELEC,2024-09-15
1.8489119,8.27851,75.34954,1.852,48.76,ORIENTELEC,2024-09-21
1.7836736,7.987978,72.92683,1.787,47.052,ORIENTELEC,2024-09-28
1.7911307,8.018367,72.981766,1.793,47.23,ORIENTELEC,2024-10-05
1.7632419,7.896477,71.872345,1.766,46.514,ORIENTELEC,2024-10-12
1.7209494,7.701119,70.522934,1.723,45.365,ORIENTELEC,2024-10-19
