country,industry,sector,longBusinessSummary,symbol
India,Airports & Air Services,Industrials,"GMR Airports Limited operates and develops airports in India. It is also involved in operation of international airports on build, own, operate, and transfer basis. The company was formerly known as GMR Airports Infrastructure Limited and changed its name to GMR Airports Limited in September 2024. GMR Airports Limited was incorporated in 1996 and is based in New Delhi, India.",GMRINFRA
