country,industry,sector,longBusinessSummary,symbol
India,Integrated Freight & Logistics,Industrials,"TCI Express Limited provides express delivery solutions in India and internationally. It provides surface express; domestic and international air express; reverse express; e-commerce express; C2C express; rail express; and cold chain express services. The company serves automobile, pharma cold chain, medical equipment, manufacturing, aerospace and defense, agri-tech, consumer durables, textile and garments, and engineering goods sectors. The company was formerly known as TCI Properties (Pune) Limited. TCI Express Limited was founded in 1996 and is based in Gurugram, India.",TCIEXP
