country,industry,sector,longBusinessSummary,symbol
India,Steel,Basic Materials,"Surya Roshni Limited manufactures and markets steel pipes and tubes, lighting products, fans, home appliances, and PVC pipes in India. It operates through Steel Pipe and Strips; and Lighting and Consumer Durables segments. The company offers GI pipes for agriculture and irrigation, casing and tubing, water transportation, plumbing, green houses, fire fighting, street light poles, and solar panels; API/3LPE coated spiral pipes: CR strips; hollow section pipes; spiral welded pipes; cold rolled strips and sheets; and black pipes for construction, fabrication, fencing, metro railway platforms, airports, powder coating, sign boards, industrial application, and scaffoldings. It also provides various LED lamps; downlighters; street lights; and battens and luminaires, Smart LED lighting; and value-added offerings, such as colour changers, smart lighting, auto-dimming, app-based lights, COB downlights, track spot lights, power track, LED strips lights, radar LED lamp, and wall washer LED; and indoor commercial, industrial, roadway, flood, landscape, façade, accessories, hid lamps, light sources, and solar lightening products. In addition, the company offers celling, table, pedestal, wall, and domestic and industrial exhaust fans; and home appliances, including juicers, mixers, grinders, vegetable chopper, cooktops, induction cooktops, sandwich makers, dry and steam irons, storage and instant water heaters, immersion water heaters, air coolers, oil filled radiators, and halogen and quartz heaters. Further, the company provides PVC pipes and fitting for water pipelines, housing sectors, domestic and industrial drainage systems, industrial process lines, swimming pools, salt-water lines, and agriculture/irrigation systems. It exports its products to approximately various countries, including the United States, Australia, Canada, Mexico, the Middle East, Europe, Africa, and internationally. Surya Roshni Limited was incorporated in 1973 and is headquartered in New Delhi, India.",SURYAROSNI
