earningsGrowth,revenueGrowth,symbol,Date
5.735,0.242,ASHOKA,2024-07-07
5.735,0.242,ASHOKA,2024-07-13
5.735,0.242,ASHOKA,2024-07-20
5.735,0.242,ASHOKA,2024-07-27
5.735,0.242,ASHOKA,2024-08-03
5.735,0.242,ASHOKA,2024-08-10
1.224,0.274,ASHOKA,2024-08-17
1.224,0.274,ASHOKA,2024-08-24
1.224,0.274,ASHOKA,2024-09-01
1.224,0.274,ASHOKA,2024-09-08
1.224,0.274,ASHOKA,2024-09-15
1.224,0.274,ASHOKA,2024-09-21
1.224,0.274,ASHOKA,2024-09-28
1.224,0.274,ASHOKA,2024-10-05
1.224,0.274,ASHOKA,2024-10-12
1.224,0.274,ASHOKA,2024-10-19
