priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
10.826978,2.6815786,32.242237,14.548,26.699,NHPC,2024-07-07
11.78641,2.9192064,35.099377,15.503,28.452,NHPC,2024-07-13
11.082479,2.74486,33.003105,14.802,27.166,NHPC,2024-07-20
10.910407,2.7022421,32.5919,14.631,26.852,NHPC,2024-07-27
10.777975,2.6684058,32.1838,14.495,26.602,NHPC,2024-08-03
10.37144,2.537569,30.93987,14.064,22.538,NHPC,2024-08-10
9.883301,2.4430947,29.882538,13.635,21.85,NHPC,2024-08-17
10.276882,2.51992,30.724682,13.993,22.423,NHPC,2024-08-24
10.098471,2.4947443,30.514286,13.891,22.26,NHPC,2024-09-01
10.086884,2.4939656,30.408226,13.888,22.255,NHPC,2024-09-08
9.903189,2.446988,29.835442,13.698,21.951,NHPC,2024-09-15
9.95511,2.4565911,29.952532,13.737,22.013,NHPC,2024-09-21
10.008154,2.4744997,30.170883,13.809,22.129,NHPC,2024-09-28
9.780362,2.4181786,29.484177,13.581,21.764,NHPC,2024-10-05
9.544172,2.359781,28.863491,13.345,21.385,NHPC,2024-10-12
8.835624,2.1835501,26.707935,12.632,20.243,NHPC,2024-10-19
