country,industry,sector,longBusinessSummary,symbol
India,Oil & Gas Refining & Marketing,Energy,"Aegis Logistics Limited, together with its subsidiaries, operates as an oil, gas, and chemical logistics company primarily in India. The company operates through Liquid Terminal Division and Gas Terminal Division segments. It owns and operates a network of shore based tank farm installations for the handling of bulk liquids, including hazardous chemicals, petroleum products, and petrochemicals for petroleum, oil, petrochemical, chemical, and vegetable oil industries. The company also offers supply chain management services, including product planning, sourcing, shipping, receipt, storage, and dispatch; product handling services; storage services for other related gases, such as Butene-1, Butadiene, Propylene, VCM, etc.; and energy solution to industries for their various applications, as well as supplies LPG, propane, and butane. In addition, it provides fuel transportation services; and LPG installation and interfuel conversion services for home, hotels, and industries, as well as offers LPG appliances, such as cooktops, pressure cooker, cookware, LPG iron-gasXpress, and LPG accessories. Aegis Logistics Limited was incorporated in 1956 and is based in Mumbai, India.",AEGISCHEM
