country,industry,sector,longBusinessSummary,symbol
India,Paper & Paper Products,Basic Materials,"N R Agarwal Industries Limited manufactures and sells finished paper products in India. The company offers duplex boards, such as coated paper board grey back and white back for offset printing, embossing, and foil stamping; writing and printing papers; copier paper; and newsprint products. Its products are primarily used in FMCG packaging, textbooks and notebooks, and print media sectors. It also exports its products. N R Agarwal Industries Limited was founded in 1975 and is headquartered in Mumbai, India.",NRAIL
