priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
4.7910676,4.445188,23.255695,4.414,17.176,EMSLIMITED,2024-07-07
4.5758214,4.2485847,22.272573,4.216,16.407,EMSLIMITED,2024-07-13
4.696569,4.3606973,22.829195,4.329,16.846,EMSLIMITED,2024-07-20
5.8994985,5.4776,28.65692,5.452,21.219,EMSLIMITED,2024-07-27
5.7143497,5.292045,27.705002,5.266,20.492,EMSLIMITED,2024-08-03
6.021996,5.591337,29.242012,5.567,21.664,EMSLIMITED,2024-08-10
5.5748787,5.6218843,28.737541,5.614,21.794,EMSLIMITED,2024-08-17
5.4044113,5.3992834,27.627203,5.3,20.574,EMSLIMITED,2024-08-24
5.4579053,5.5035973,28.170326,5.404,20.976,EMSLIMITED,2024-09-01
5.2374864,5.2816467,27.025276,5.184,20.121,EMSLIMITED,2024-09-08
5.1037536,5.146786,26.38787,5.05,19.602,EMSLIMITED,2024-09-15
5.265844,5.310243,27.244081,5.212,20.231,EMSLIMITED,2024-09-21
4.979044,5.0210247,25.708818,4.925,19.118,EMSLIMITED,2024-09-28
5.0341477,5.076594,26.045347,4.98,19.332,EMSLIMITED,2024-10-05
5.1562796,5.199755,26.668333,5.102,19.806,EMSLIMITED,2024-10-12
5.5742345,5.6212344,28.820395,5.52,21.429,EMSLIMITED,2024-10-19
