quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
1.032,1.857,43.143,0.0076599997,0.056560002,0.01925,0.01391,0.02115,0.02792,SAGARDEEP,2024-07-07
1.032,1.857,43.143,0.0076599997,0.056560002,0.01925,0.01391,0.02115,0.02792,SAGARDEEP,2024-07-13
1.032,1.857,43.143,0.0076599997,0.056560002,0.01925,0.01391,0.02115,0.02792,SAGARDEEP,2024-07-20
1.032,1.857,43.143,0.0076599997,0.056560002,0.01925,0.01391,0.02115,0.02792,SAGARDEEP,2024-07-27
1.032,1.857,43.143,0.0076599997,0.056560002,0.01925,0.01391,0.02115,0.02792,SAGARDEEP,2024-08-03
1.032,1.857,43.143,0.0076599997,0.056560002,0.01925,0.01391,0.02115,0.02792,SAGARDEEP,2024-08-10
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-08-17
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-08-24
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-09-01
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-09-08
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-09-15
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-09-21
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-09-28
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-10-05
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-10-12
,,43.143,0.00778,0.05057,0.01947,0.01925,,,SAGARDEEP,2024-10-19
