quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.181,0.341,,,,,,0.01289,,STCINDIA,2024-07-07
0.181,0.341,,,,,,0.01289,,STCINDIA,2024-07-13
0.181,0.341,,,,,,0.01289,,STCINDIA,2024-07-20
0.181,0.341,,,,,,0.01289,,STCINDIA,2024-07-27
0.181,0.341,,,,,,0.01289,,STCINDIA,2024-08-03
0.181,0.341,,,,,,0.01289,,STCINDIA,2024-08-10
,,,,,,,,,STCINDIA,2024-08-17
,,,,,,,,,STCINDIA,2024-08-24
,,,,,,,,,STCINDIA,2024-09-01
,,,,,,,,,STCINDIA,2024-09-08
,,,,,,,,,STCINDIA,2024-09-15
,,,,,,,,,STCINDIA,2024-09-21
,,,,,,,,,STCINDIA,2024-09-28
,,,,,,,,,STCINDIA,2024-10-05
,,,,,,,,,STCINDIA,2024-10-12
,,,,,,,,,STCINDIA,2024-10-19
