priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.4638048,3.1082933,42.20101,1.689,14.581,MANGLMCEM,2024-07-07
1.4104971,2.9986923,40.75046,1.637,14.135,MANGLMCEM,2024-07-13
1.4238038,3.026982,41.153847,1.651,14.25,MANGLMCEM,2024-07-20
1.5103364,3.2109487,41.84327,1.737,14.997,MANGLMCEM,2024-07-27
1.5103364,3.2109487,43.675114,1.737,14.997,MANGLMCEM,2024-07-27
1.5248373,3.236528,44.043335,1.749,15.101,MANGLMCEM,2024-08-03
1.4755024,3.0642498,40.002213,1.708,16.108,MANGLMCEM,2024-08-10
1.5078038,3.1313314,40.9867,1.74,16.411,MANGLMCEM,2024-08-17
1.6648227,3.399828,44.441986,1.869,17.633,MANGLMCEM,2024-08-24
1.6641716,3.4560683,45.257317,1.896,17.888,MANGLMCEM,2024-09-01
1.6255078,3.3757734,44.049515,1.858,17.523,MANGLMCEM,2024-09-08
1.5327659,3.1801183,41.496464,1.763,16.635,MANGLMCEM,2024-09-15
1.5069456,3.1232002,40.84404,1.736,16.376,MANGLMCEM,2024-09-21
1.4358592,2.9766705,38.910538,1.665,15.71,MANGLMCEM,2024-09-28
1.4351281,2.9724355,38.906876,1.663,15.691,MANGLMCEM,2024-10-05
1.4067396,2.9214466,38.171757,1.639,15.46,MANGLMCEM,2024-10-12
1.3792542,2.8635125,37.36516,1.611,15.196,MANGLMCEM,2024-10-19
