country,industry,sector,longBusinessSummary,symbol
India,Consumer Electronics,Technology,"Dixon Technologies (India) Limited engages in the provision of electronic manufacturing services in India and internationally. The company offers original design and original equipment manufacturing services for consumer electronics, including LED TVs and AC PCB; home appliances, such as washing machines and refrigerators; lighting products comprising LED bulbs, battens, and down lighters, etc.; mobile phones and smartphones, PCBA for mobile phones, medical electronics, wearables, and set top boxes; and security systems, such as CCTV camera and digital video recorders. It also provides solutions in reverse logistics, such as repair and refurbishment services for LED TV panels, as well as information technology hardware. The company was incorporated in 1993 and is headquartered in Noida, India.",DIXON
