country,industry,sector,longBusinessSummary,symbol
India,Copper,Basic Materials,"Rajnandini Metal Limited engages in the manufacturing and trading of copper continuous casting rods and wires in India and internationally. The company offers copper, brass, zinc, aluminium, and ferrous and nonferrous metals. It also manufactures and sells copper products, including copper rods, annealed bare copper wires, fine copper wires, bunched copper wires, and submersible wires and cables. It offers its products to recycling, steel raw materials, plastics, chemicals, petrochemicals, and construction industries. Rajnandini Metal Limited was incorporated in 2010 and is based in Rewari, India.",RAJMET
