dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
22.2,0.0039,0.23120001,,,MAZDOCK
22.2,0.0039,0.23120001,15.34,2023-11-20,MAZDOCK
22.2,0.0043,0.23120001,15.34,2023-11-20,MAZDOCK
22.2,0.0046,0.23120001,,,MAZDOCK
22.2,0.0044,0.23120001,,,MAZDOCK
22.2,0.0045,0.23120001,15.34,2023-11-20,MAZDOCK
22.2,0.0046,0.23120001,15.34,2023-11-20,MAZDOCK
22.2,0.005,0.19309999,15.34,2023-11-20,MAZDOCK
22.2,0.0052,0.19309999,15.34,2023-11-20,MAZDOCK
27.45,0.0062,0.19309999,12.11,2024-09-19,MAZDOCK
27.45,0.0064,0.19309999,12.11,2024-09-19,MAZDOCK
27.45,0.0068,0.19309999,12.11,2024-09-19,MAZDOCK
27.45,0.0064999997,0.19309999,,,MAZDOCK
27.45,0.0067000003,0.19309999,12.11,2024-09-19,MAZDOCK
27.45,0.0063,0.19309999,12.11,2024-09-19,MAZDOCK
27.45,0.0064999997,0.19309999,12.11,2024-09-19,MAZDOCK
