quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
2318.014,2318.014,258.57,0.37797,1.0,,0.46983,0.04399,0.14849,SPANDANA,2024-07-07
1.951,2.036,258.872,0.32931,1.0,,0.30599,0.04399,0.14849,SPANDANA,2024-07-13
1.968,2.053,258.872,0.32931,1.0,,0.30599,0.04399,0.14849,SPANDANA,2024-07-20
1.968,2.053,258.872,0.32931,1.0,,0.30599,0.04399,0.14849,SPANDANA,2024-07-27
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-08-03
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-08-10
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-08-17
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-08-24
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-09-01
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-09-08
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-09-15
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-09-21
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-09-28
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-10-05
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-10-12
,,258.872,0.29383,1.0,,0.28234,,,SPANDANA,2024-10-19
