country,industry,sector,longBusinessSummary,symbol
India,Utilities—Regulated Gas,Utilities,"Adani Total Gas Limited engages in the city gas distribution business in India. It supplies piped natural gas to domestic, commercial, and industrial users; and compressed natural gas to transport sector. The company also provides biogas, biofuel, biomass, LCNG, HCNG, EV, and hydrogen. In addition, it manufactures various equipment; and offers value-added services related to city gas distribution business. The company was formerly known as Adani Gas Limited and changed its name to Adani Total Gas Limited in January 2021. Adani Total Gas Limited was founded in 2004 and is headquartered in Ahmedabad, India.",ATGL
