country,industry,sector,longBusinessSummary,symbol
India,Marine Shipping,Industrials,"Gujarat Pipavav Port Limited engages in the construction, operation, and maintenance of port at Pipavav in Gujarat, India. The company provides port services, including marine services, berth hire, wharfage, container handling, yard operations, stevedorage, and other activities. Its port handles bulk and break-bulk cargo comprising coal, cement, clinker, fertilizers, steel, iron ore, agri-products, salt, and soda ash; and liquid cargo, including LPG, POL, chemicals, vegetable oils, bitumen, etc., as well as offers roll-on roll-off, towage, maritime personnel, storage, and towage services. It also offers buffer yard facility; data and door turning services; rail-out by bill of lading services; transportation solution for empty containers; customs examination facility; direct port delivery service; inland transportation; late gate-in for export containers; and RMS port delivery services. The company was incorporated in 1992 and is based in Mumbai, India.",GPPL
