country,industry,sector,longBusinessSummary,symbol
India,Integrated Freight & Logistics,Industrials,"Allcargo Logistics Limited provides integrated logistics solutions in India, the United States, the Far East, Europe, and internationally. It operates through International Supply Chain, Express Distribution, and Contract Logistics segments. The company is involved in non-vessel owning common carrier operations related to less than container load (LCL) consolidation, and full container load forwarding activities. It also provides digital logistics solutions; warehousing; production logistics, engineering, and ordering and replenishment services; and reusable packaging solutions, kitting, just-in-time, and pull delivery concepts and pre-production services. In addition, the company offers end-to-end logistics, surface and air express, and supply chain management and e-Commerce solutions. The company was formerly known as Allcargo Global Logistics Limited and changed its name to Allcargo Logistics Limited in July 2011. Allcargo Logistics Limited was incorporated in 1993 and is based in Mumbai, India.",ALLCARGO
