earningsGrowth,revenueGrowth,symbol,Date
0.152,0.227,KOTHARIPET,2024-07-07
0.152,0.227,KOTHARIPET,2024-07-13
0.152,0.227,KOTHARIPET,2024-07-20
0.152,0.227,KOTHARIPET,2024-07-27
0.152,0.227,KOTHARIPET,2024-08-03
0.237,-0.026,KOTHARIPET,2024-08-10
0.237,-0.026,KOTHARIPET,2024-08-17
0.237,-0.026,KOTHARIPET,2024-08-24
0.237,-0.026,KOTHARIPET,2024-09-01
0.237,-0.026,KOTHARIPET,2024-09-08
0.237,-0.026,KOTHARIPET,2024-09-15
0.237,-0.026,KOTHARIPET,2024-09-21
0.237,-0.026,KOTHARIPET,2024-09-28
0.237,-0.026,KOTHARIPET,2024-10-05
0.237,-0.026,KOTHARIPET,2024-10-12
0.237,-0.026,KOTHARIPET,2024-10-19
