country,industry,sector,longBusinessSummary,symbol
India,Information Technology Services,Technology,"Mindteck (India) Limited provides engineering and information technology (IT) services in the United States, India, and internationally. The company offers product development, software applications, cybersecurity, Internet of Things solution deployment and commissioning, and IoT enablement consulting services; embedded design, verification and validation services, and system solutions; and product lifecycle management consulting, advisory, system implementation, administration, system validation/testing, program management, and system integration/data migration services. It also provides smart mobility solutions and cloud computing; advanced analytics, analytics on unstructured data, business intelligence, information/data management, and big data services; and IT security and protection services. In addition, it offers system and integration, specialized, software product, and cloud based testing services; test strategy, automation, and infrastructure services; product engineering, re-engineering, and sustenance services; data center transformation and IT infrastructure management services; custom application development, application maintenance and management, legacy modernization, and performance engineering and enhancement services; application and enterprise systems integration, business process management, packaged application, SAP solutions, and service oriented architecture services; and smart city solutions. Further, the company provides IT talent services. It serves medical device and healthcare, life science and analytical instrument, semiconductor, and data storage industries; and government. The company was formerly known as Hinditron Informatics Limited and changed its name to Mindteck (India) Limited in September 1999. The company was incorporated in 1991 and is based in Bengaluru, India. Mindteck (India) Limited is a subsidiary of Embtech Holdings Limited.",MINDTECK
