priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.3683565,0.6653242,,1.558,-50.309,TGBHOTELS,2024-07-07
1.3488666,0.6558478,,1.538,-49.679,TGBHOTELS,2024-07-13
1.2367979,0.59622526,,1.415,-45.72,TGBHOTELS,2024-07-20
1.4040899,0.66137564,,1.549,-50.046,TGBHOTELS,2024-07-27
1.3951573,0.6724315,,1.572,-50.781,TGBHOTELS,2024-08-03
1.3171943,0.6329464,,1.491,-48.159,TGBHOTELS,2024-08-10
1.2376122,0.5981995,,1.476,-47.687,TGBHOTELS,2024-08-17
1.3428181,0.642028,,1.439,-36.189,TGBHOTELS,2024-08-24
1.3395143,0.6368949,,1.429,-35.938,TGBHOTELS,2024-09-01
1.2825317,0.6132038,,1.383,-34.782,TGBHOTELS,2024-09-08
1.2618878,0.6009634,,1.36,-34.185,TGBHOTELS,2024-09-15
1.260234,0.6025428,,1.363,-34.262,TGBHOTELS,2024-09-21
1.2569308,0.5970149,,1.352,-33.992,TGBHOTELS,2024-09-28
1.2470187,0.5954355,,1.349,-33.915,TGBHOTELS,2024-10-05
1.2899643,0.61675745,,1.39,-34.956,TGBHOTELS,2024-10-12
1.3188688,0.63057727,,1.417,-35.63,TGBHOTELS,2024-10-19
