dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
,,,,,NUVAMA
163.0,0.0254,,,,NUVAMA
163.0,0.025799999,,81.5,2024-08-07,NUVAMA
163.0,0.026700001,,81.5,2024-08-07,NUVAMA
163.0,0.0253,,81.5,2024-08-07,NUVAMA
163.0,0.0249,,81.5,2024-08-07,NUVAMA
163.0,0.0234,,81.5,2024-08-07,NUVAMA
163.0,0.0248,,81.5,2024-08-07,NUVAMA
163.0,0.0238,,81.5,2024-08-07,NUVAMA
163.0,0.0276,,81.5,2024-08-07,NUVAMA
163.0,0.024400001,,81.5,2024-08-07,NUVAMA
163.0,0.0227,,81.5,2024-08-07,NUVAMA
