country,industry,sector,longBusinessSummary,symbol
India,Utilities - Regulated Electric,Utilities,"Power Grid Corporation of India Limited, an electric power transmission utility, engages in the transmission of power in India and internationally. The company operates in three segments: Transmission Services, Telecom Services, and Consultancy Services. As of June 30, 2024, it owned and operated 1,77,790 circuit kilometers of transmission lines, as well as 278 substations with transformation capacity of 5,28,761 mega volt ampere. The company also provides consultancy services, including power system planning and techno-economic feasibility studies; environmental and social impact assessment; design and engineering; procurement assistance; project management and construction supervision; asset management; and other services, such as owners' and lenders' engineer service; grid code and tariff mechanisms preparation; legal and technical advisory; and market analysis advisory services, as well as renewable energy certificate mechanism implementation. In addition, it provides overhead optic fiber network services using optical ground wire on power transmission lines under the POWERTEL brand name; and operates electric vehicle charging stations. The company was formerly known as National Power Transmission Corporation Limited and changed its name to Power Grid Corporation of India Limited in October 1992. Power Grid Corporation of India Limited was incorporated in 1989 and is based in Gurugram, India.",POWERGRID
