priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
6.7895355,5.808668,,4.025,,NUVAMA,2024-07-07
6.8368683,5.8503194,,4.073,,NUVAMA,2024-07-13
6.614865,5.857101,27.548334,8.765,,NUVAMA,2024-07-20
7.8564386,6.9564466,27.932463,10.003,,NUVAMA,2024-07-27
7.966866,7.8238606,31.347864,9.892,,NUVAMA,2024-08-03
7.8743043,7.7191463,30.96008,9.786,,NUVAMA,2024-08-10
7.6529927,7.499533,30.12051,9.52,,NUVAMA,2024-08-17
7.8754787,7.705729,30.959276,9.773,,NUVAMA,2024-08-24
8.044162,7.8632584,31.545803,9.932,,NUVAMA,2024-09-01
8.17753,7.987366,32.05154,10.058,,NUVAMA,2024-09-08
8.701026,8.488798,34.013733,10.567,,NUVAMA,2024-09-15
8.701703,8.474345,33.992367,10.553,,NUVAMA,2024-09-21
8.568093,8.346211,33.444035,10.423,,NUVAMA,2024-09-28
7.3868065,7.1914287,28.818125,9.251,,NUVAMA,2024-10-05
8.378578,8.161605,32.787632,10.235,,NUVAMA,2024-10-12
8.926524,8.69536,34.843105,10.777,,NUVAMA,2024-10-19
