dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.54,0.0058999998,0.0687,,,GEEKAYWIRE
0.54,0.0057,0.0687,,,GEEKAYWIRE
0.54,0.006,0.0687,,,GEEKAYWIRE
0.54,0.0058,0.0687,,,GEEKAYWIRE
0.54,0.0055,0.0733,,,GEEKAYWIRE
0.54,0.0058,0.0701,,,GEEKAYWIRE
0.54,0.0055,0.0701,,,GEEKAYWIRE
0.6,0.0058,0.0701,,,GEEKAYWIRE
0.6,0.0049,0.0701,,,GEEKAYWIRE
0.6,0.0052,0.0701,,,GEEKAYWIRE
0.6,0.0050999997,0.0701,,,GEEKAYWIRE
0.6,0.0055,0.0701,,,GEEKAYWIRE
0.6,0.0054,0.0701,,,GEEKAYWIRE
0.6,0.0056,0.0701,,,GEEKAYWIRE
