earningsGrowth,revenueGrowth,symbol,Date
0.228,-0.003,PASUPTAC,2024-07-07
0.228,-0.003,PASUPTAC,2024-07-13
0.228,-0.003,PASUPTAC,2024-07-20
0.228,-0.003,PASUPTAC,2024-07-27
0.228,-0.003,PASUPTAC,2024-08-03
0.228,-0.003,PASUPTAC,2024-08-10
8.0,0.292,PASUPTAC,2024-08-17
8.0,0.292,PASUPTAC,2024-08-24
8.0,0.292,PASUPTAC,2024-09-01
8.0,0.292,PASUPTAC,2024-09-08
8.0,0.292,PASUPTAC,2024-09-15
8.0,0.292,PASUPTAC,2024-09-21
8.0,0.292,PASUPTAC,2024-09-28
8.0,0.292,PASUPTAC,2024-10-05
8.0,0.292,PASUPTAC,2024-10-12
8.0,0.292,PASUPTAC,2024-10-19
