country,industry,sector,longBusinessSummary,symbol
India,Textile Manufacturing,Consumer Cyclical,"Zenith Exports Limited engages in the leather goods and textile fabrics businesses for the home and apparel industries in India and internationally. It operates through Silk Fabrics & Made-ups; Industrial Leather H/Gloves & Made-Ups; Yarns; and Weavings Silk Fabrics (100% EOU) segments. The company offers silk, velvet, and cotton fabrics; industrial leather hand gloves; and made ups. It also trades in cotton. The company exports its products. Zenith Exports Limited was incorporated in 1969 and is headquartered in Kolkata, India.",ZENITHEXPO
