quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
1.63,1.835,28.861,0.30385,0.68211,0.61601,0.35601002,0.122379996,0.20276,SANGHVIMOV,2024-07-07
1.63,1.835,28.861,0.30385,0.68211,0.61601,0.35601002,0.122379996,0.20276,SANGHVIMOV,2024-07-13
1.63,1.835,28.861,0.30385,0.68211,0.61601,0.35601002,0.122379996,0.20276,SANGHVIMOV,2024-07-20
1.63,1.835,28.861,0.30385,0.68211,0.61601,0.35601002,0.122379996,0.20276,SANGHVIMOV,2024-07-27
1.63,1.835,28.861,0.30385,0.68211,0.61601,0.35601002,0.122379996,0.20276,SANGHVIMOV,2024-08-03
,,28.861,0.29306,0.66646004,0.60257,0.36163,,,SANGHVIMOV,2024-08-10
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-08-17
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-08-24
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-09-01
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-09-08
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-09-15
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-09-21
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-09-28
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-10-05
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-10-12
,,28.861,0.29937,0.65993,0.60137004,0.27748,,,SANGHVIMOV,2024-10-19
