priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
6.8400555,10.270743,69.93794,6.775,43.118,CARBORUNIV,2024-07-07
6.843903,10.290162,69.944145,6.788,44.369,CARBORUNIV,2024-07-13
6.979845,10.473376,70.92539,6.91,45.165,CARBORUNIV,2024-07-20
7.0442014,10.596331,71.434135,6.992,45.7,CARBORUNIV,2024-07-27
7.0442014,10.596331,71.93594,6.992,45.7,CARBORUNIV,2024-07-27
6.7499156,10.140424,68.95488,6.697,42.634,CARBORUNIV,2024-08-03
6.2740426,9.277307,62.903427,6.122,38.977,CARBORUNIV,2024-08-10
6.3927593,9.603867,65.360405,6.233,39.683,CARBORUNIV,2024-08-17
6.3974304,9.544824,64.93168,6.3,40.11,CARBORUNIV,2024-08-24
6.1780195,9.281262,62.904293,6.125,38.993,CARBORUNIV,2024-09-01
6.1259656,9.190264,62.49379,6.064,38.608,CARBORUNIV,2024-09-08
6.0915604,9.14796,62.103306,6.036,38.429,CARBORUNIV,2024-09-15
6.0799985,9.131221,62.118015,6.025,38.358,CARBORUNIV,2024-09-21
6.0798025,9.128482,62.099377,6.023,38.346,CARBORUNIV,2024-09-28
5.9746747,8.942224,60.606434,5.899,37.557,CARBORUNIV,2024-10-05
5.948337,8.935224,60.609,5.895,37.527,CARBORUNIV,2024-10-12
6.003041,9.017396,61.343685,5.949,37.875,CARBORUNIV,2024-10-19
