dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
55.0,0.0509,0.4149,2.0,2023-11-17,POLYPLEX
55.0,0.0537,0.4149,2.0,2023-11-17,POLYPLEX
55.0,0.0544,0.4149,2.0,2023-11-17,POLYPLEX
55.0,0.0523,0.4149,2.0,2023-11-17,POLYPLEX
55.0,0.0479,0.4149,2.0,2023-11-17,POLYPLEX
55.0,0.047,0.4149,2.0,2023-11-17,POLYPLEX
55.0,0.0464,0.16620001,1.0,2024-09-20,POLYPLEX
3.0,0.0022,0.16620001,1.0,2024-09-20,POLYPLEX
3.0,0.0023999999,0.16620001,1.0,2024-09-20,POLYPLEX
3.0,0.0025,0.16620001,1.0,2024-09-20,POLYPLEX
3.0,0.0026,0.16620001,1.0,2024-09-20,POLYPLEX
3.0,0.0027,0.16620001,1.0,2024-09-20,POLYPLEX
3.0,0.0027,0.16620001,1.0,2024-09-20,POLYPLEX
