dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.8,0.0232,0.1292,,,BANKINDIA
2.8,0.0233,0.1292,,,BANKINDIA
2.8,0.0235,0.1292,,,BANKINDIA
2.8,0.0222,0.1292,,,BANKINDIA
2.8,0.0235,0.177,,,BANKINDIA
2.8,0.024400001,0.177,,,BANKINDIA
2.8,0.0232,0.177,,,BANKINDIA
2.8,0.0238,0.177,,,BANKINDIA
2.8,0.0242,0.177,,,BANKINDIA
2.8,0.0249,0.177,,,BANKINDIA
2.8,0.0255,0.177,,,BANKINDIA
2.8,0.0253,0.177,,,BANKINDIA
2.8,0.0257,0.177,,,BANKINDIA
2.8,0.026500002,0.177,,,BANKINDIA
2.8,0.026700001,0.177,,,BANKINDIA
