dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.5,0.0117999995,0.1149,,,MANGCHEFER
1.5,0.0114,0.1149,1.5,2023-09-18,MANGCHEFER
1.5,0.0121,0.1149,1.5,2023-09-18,MANGCHEFER
1.5,0.012200001,0.1149,1.5,2023-09-18,MANGCHEFER
1.5,0.0111,0.1149,1.5,2023-09-18,MANGCHEFER
1.5,0.0111,0.1149,,,MANGCHEFER
1.5,0.0109,0.1149,1.5,2023-09-18,MANGCHEFER
1.5,0.0112,0.1149,1.5,2023-09-18,MANGCHEFER
1.5,0.0113,0.1149,1.5,2023-09-18,MANGCHEFER
1.5,0.0114,0.1149,1.5,2024-09-19,MANGCHEFER
1.5,0.0116,0.1149,1.5,2024-09-19,MANGCHEFER
1.5,0.012200001,0.1149,1.5,2024-09-19,MANGCHEFER
1.5,0.0117,0.1149,1.5,2024-09-19,MANGCHEFER
1.5,0.0107,0.1149,1.5,2024-09-19,MANGCHEFER
1.5,0.0112,0.1149,1.5,2024-09-19,MANGCHEFER
