dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.0,0.0109,0.1427,,,EQUITASBNK
1.0,0.0112,0.1427,,,EQUITASBNK
1.0,0.0115,0.18049999,,,EQUITASBNK
1.0,0.0123000005,0.18049999,,,EQUITASBNK
1.0,0.0127,0.18049999,,,EQUITASBNK
1.0,0.0121,0.18049999,,,EQUITASBNK
1.0,0.0117,0.18049999,,,EQUITASBNK
1.0,0.012200001,0.18049999,,,EQUITASBNK
1.0,0.0128,0.18049999,,,EQUITASBNK
1.0,0.013300001,0.18049999,,,EQUITASBNK
1.0,0.0137,0.18049999,,,EQUITASBNK
1.0,0.014199999,0.18049999,,,EQUITASBNK
