Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-07-09,147.74798430348972,168.72820108052568,140.70533639690424,161.4146728515625,9752186,0.0,0.0,
2015-07-10,161.02067827932345,164.98524303285924,152.67291146324288,163.827880859375,1099670,0.0,0.0,
2015-07-13,162.9906576623642,164.3942514920663,156.66211598378823,158.65670776367188,396688,0.0,0.0,
2015-07-14,158.58283798370243,162.03029098334815,157.17922911362052,160.18344116210938,199692,0.0,0.0,
2015-07-15,160.77442932128906,161.93177644832318,158.38583402540965,160.77442932128906,158874,0.0,0.0,
2015-07-16,160.23268867190387,162.52277937534333,159.0753264795027,161.61166381835938,99892,0.0,0.0,
2015-07-17,160.55280013867534,168.77744345827327,159.56781363475707,166.9059600830078,361970,0.0,0.0,
2015-07-20,167.94019419820827,175.278340440225,162.03027534079334,173.72698974609375,362158,0.0,0.0,
2015-07-21,174.8597502689804,192.5402727855836,173.13602361926058,179.53843688964844,807248,0.0,0.0,
2015-07-22,179.53841817299158,190.4963935895693,179.26755288244016,182.3702545166016,267310,0.0,0.0,
2015-07-23,182.71499483102195,186.99969209635225,176.337201263719,178.67654418945312,93900,0.0,0.0,
2015-07-24,178.676544640832,178.676544640832,171.38765057095904,173.16062927246094,97706,0.0,0.0,
2015-07-27,169.46693997741113,179.7354278303587,169.46693997741113,177.2237091064453,120570,0.0,0.0,
2015-07-28,178.7504246035667,183.6999755743189,174.61346943014323,181.0897674560547,107706,0.0,0.0,
2015-07-29,178.06093673876055,185.4237171777526,178.06093673876055,183.724609375,101486,0.0,0.0,
2015-07-30,185.6699654584272,197.3912994410041,183.30600374033327,192.54025268554688,205392,0.0,0.0,
2015-07-31,194.48559908484364,200.9372642518104,193.05737153605315,199.1889190673828,183220,0.0,0.0,
2015-08-03,198.22852694185207,201.9714785310421,187.6645410469836,188.2555389404297,303254,0.0,0.0,
2015-08-04,190.91501779653848,190.91501779653848,182.46876101462257,185.9162139892578,238074,0.0,0.0,
2015-08-05,182.4933742285754,194.43633596337787,182.4933742285754,193.1066131591797,119988,0.0,0.0,
2015-08-06,193.5498504638672,195.5198234965783,190.1023976566228,193.5498504638672,172486,0.0,0.0,
2015-08-07,194.78109818617605,196.4802060659264,193.057371653555,194.1654815673828,47986,0.0,0.0,
2015-08-10,194.04235498534496,224.0844454779999,193.5498616985801,214.0868377685547,472746,0.0,0.0,
2015-08-11,214.08682683009,222.6808252272168,204.3847035646581,205.2465667724609,299846,0.0,0.0,
2015-08-12,207.2904184008493,210.0976361067637,199.45977826027527,206.5024261474609,989894,0.0,0.0,
2015-08-13,207.80755638311723,215.90906224527376,200.5432801229544,202.7841186523437,118562,0.0,0.0,
2015-08-14,205.2958230364337,209.2850215377489,203.9168328597176,204.5570831298828,91314,0.0,0.0,
2015-08-17,208.8171241607208,208.8171241607208,203.7198163551028,205.32041931152344,35640,0.0,0.0,
2015-08-18,205.8129322929425,208.817144213272,204.38470483138647,206.77330017089844,72850,0.0,0.0,
2015-08-19,206.45318460875367,224.08443764689216,206.45318460875367,212.584716796875,105758,0.0,0.0,
2015-08-20,207.83217215881552,220.6369979316336,207.83217215881552,212.1661071777344,106006,0.0,0.0,
2015-08-21,204.50783455725943,212.7570969987624,204.4339635711864,211.4027404785156,80232,0.0,0.0,
