Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2007-02-26,263.6057192052892,263.6057192052892,209.74044773253607,220.9986114501953,4430766,0.0,0.0,
2007-02-27,224.24792463525884,260.85983069815825,219.57990102570565,238.9842224121093,4221765,0.0,0.0,
2007-02-28,224.2479185385424,230.65500192535788,197.9788794458656,202.60113525390625,1053624,0.0,0.0,
2007-03-01,203.19606995405195,217.8408317525422,201.36547472924067,211.52528381347656,838289,0.0,0.0,
2007-03-02,219.4883846171533,219.4883846171533,196.3313507140269,200.17559814453125,242763,0.0,0.0,
2007-03-05,196.78897170560893,196.78897170560893,173.9065331351893,176.51513671875,182681,0.0,0.0,
2007-03-06,178.48303817326627,189.2835530200947,155.69213273152104,166.26380920410156,435627,0.0,0.0,
2007-03-07,169.33005481362554,172.07594759438703,154.04458779398647,159.76519775390625,228524,0.0,0.0,
2007-03-08,161.09239130884038,191.7548635181935,144.84585752627265,185.8511962890625,507996,0.0,0.0,
2007-03-09,192.2124758034276,193.0362379703382,167.17908348725803,172.2589874267578,466879,0.0,0.0,
2007-03-12,173.90654341163548,205.0266617063492,169.37582310023052,201.8231201171875,806632,0.0,0.0,
2007-03-13,195.8736966959636,214.91189056995944,195.8736966959636,205.9419708251953,1000399,0.0,0.0,
2007-03-14,192.44133552592385,199.53489248347867,187.63602274822537,188.00213623046875,692646,0.0,0.0,
2007-03-15,194.04308612808697,198.34498194237707,187.6360030955558,188.1394195556641,198244,0.0,0.0,
2007-03-16,189.51237896015127,191.20567121260785,174.91338441044874,179.35256958007812,138711,0.0,0.0,
2007-03-19,181.32048042658417,186.44613918007107,174.9591502220256,182.6476593017578,130578,0.0,0.0,
2007-03-20,179.48985374758044,189.8327048091901,177.11007454952934,179.5813751220703,133605,0.0,0.0,
2007-03-21,182.09847040940667,182.09847040940667,176.1490354970298,177.15586853027344,47425,0.0,0.0,
2007-03-22,179.3983458889047,185.80542967065128,176.74398819442908,177.2473907470703,86447,0.0,0.0,
2007-03-23,180.03904738154316,180.03904738154316,171.29795191329194,173.4946746826172,44456,0.0,0.0,
2007-03-26,177.56774469903314,177.56774469903314,166.58417286197957,169.51312255859375,26977,0.0,0.0,
2007-03-28,168.68935194408976,168.68935194408976,155.2802336073742,156.47012329101562,136227,0.0,0.0,
2007-03-29,153.6784623602494,164.57051224431797,152.25976224494474,153.81576538085938,116666,0.0,0.0,
2007-03-30,157.43119351136633,159.2617887847543,153.17506508727269,155.41754150390625,105815,0.0,0.0,
2007-04-02,154.68529702691768,154.68529702691768,147.82056491033848,150.42916870117188,32168,0.0,0.0,
2007-04-03,152.8547081079556,155.46331200651113,148.7816363438547,153.44964599609375,54286,0.0,0.0,
2007-04-04,155.46329966968486,157.43118388167267,148.7816245372543,150.5664520263672,35756,0.0,0.0,
2007-04-05,152.6716344465633,158.80412525088133,150.01726316631695,152.44281005859375,71184,0.0,0.0,
2007-04-09,151.39022163792893,158.34648917673505,151.39022163792893,156.65318298339844,46722,0.0,0.0,
2007-04-10,160.08554934977192,160.08554934977192,151.52752491851163,152.76316833496094,114856,0.0,0.0,
2007-04-11,164.75358002130278,164.75358002130278,151.6190529164042,154.8683624267578,76331,0.0,0.0,
2007-04-12,155.6005963008379,160.17708442733314,152.16823020596647,156.65318298339844,52661,0.0,0.0,
2007-04-13,159.2617857414528,159.2617857414528,153.9530567568044,154.41070556640625,45277,0.0,0.0,
2007-04-16,159.26177591285395,159.26177591285395,155.64635333338612,158.16342163085938,68072,0.0,0.0,
2007-04-17,160.17708699500335,189.8327249435448,158.34649171506044,188.0478973388672,855138,0.0,0.0,
2007-04-18,191.29720581538453,192.02944671703548,172.07595547029806,173.22007751464844,523498,0.0,0.0,
2007-04-19,169.33006221262343,177.93385438175844,161.04661583544188,170.5657196044922,148526,0.0,0.0,
2007-04-20,175.69137900747185,179.30680188814583,170.7487773435547,171.9844207763672,110716,0.0,0.0,
2007-04-23,174.22691706886434,181.96117958700123,172.0759619578575,173.9980926513672,265629,0.0,0.0,
2007-04-24,175.55408603424624,179.39833323895724,172.07595229042838,176.10325622558594,179002,0.0,0.0,
2007-04-25,177.5677268956592,193.95154765671543,175.82866711568832,187.1325836181641,433774,0.0,0.0,
2007-04-26,190.19884334972943,198.61957844442944,183.7917601741027,186.6749420166016,270188,0.0,0.0,
2007-04-27,183.97480642816728,187.54446126486752,176.65242607281735,177.84231567382812,185880,0.0,0.0,
2007-04-30,177.4761876703595,183.51715702943227,175.92018464342624,178.2541961669922,120837,0.0,0.0,
2007-05-03,178.48302231825792,181.86962046128664,175.3252485628167,176.1947784423828,57052,0.0,0.0,
2007-05-04,178.48304798531188,181.0001166107457,173.54044608917542,174.59303283691406,62823,0.0,0.0,
2007-05-07,176.2863213316923,178.02538116528277,172.07594683328102,173.17430114746094,35053,0.0,0.0,
2007-05-08,174.54725309695704,177.75079476248288,169.5131161939878,170.8860626220703,49112,0.0,0.0,
2007-05-09,173.9065488678209,173.9065488678209,167.5910008375755,169.238525390625,24440,0.0,0.0,
2007-05-10,170.2453557999087,173.90654624721856,164.75357012894392,166.4926300048828,29674,0.0,0.0,
2007-05-11,163.3806266159308,169.78771001263394,162.92297780188056,167.4994659423828,47138,0.0,0.0,
2007-05-14,169.33005715669182,175.27949159733234,165.66886673168227,170.29112243652344,49940,0.0,0.0,
2007-05-15,171.16063498772846,172.07593250103182,169.46732900158457,171.02334594726562,24742,0.0,0.0,
2007-05-16,172.89970647009557,172.94547414214892,165.21121242044185,171.25218200683594,181494,0.0,0.0,
2007-05-17,172.16749119491135,191.0226141470229,172.16749119491135,183.2425842285156,538883,0.0,0.0,
2007-05-18,183.0595267835513,183.0595267835513,175.96597012068872,177.11009216308594,87185,0.0,0.0,
2007-05-21,177.61349298812715,180.313617976746,173.9065351044758,174.95912170410156,43241,0.0,0.0,
2007-05-22,175.737138444447,179.21527210275994,169.83347174309546,171.52676391601562,72745,0.0,0.0,
2007-05-23,173.90654867309377,177.5677391714747,167.95711411322478,168.73512268066406,114367,0.0,0.0,
2007-05-24,169.78769415152092,170.29111059321502,163.88402779504443,165.34849548339844,57460,0.0,0.0,
2007-05-25,164.75357369839963,172.0759547516618,162.96874610993365,166.26380920410156,72375,0.0,0.0,
2007-05-28,169.33005266599355,172.07594541192856,167.59099284676776,168.78086853027344,49056,0.0,0.0,
2007-05-29,171.16064215291624,177.56772501425536,169.3300470496765,173.63194274902344,128223,0.0,0.0,
2007-05-30,170.2911311502519,182.098465288551,167.7282949283393,169.51312255859375,137839,0.0,0.0,
2007-05-31,173.3573413732853,173.4488767100607,167.49944294428025,168.3689727783203,48227,0.0,0.0,
2007-06-01,170.15381641636878,173.81500677684005,168.4147565816781,169.28428649902344,60877,0.0,0.0,
2007-06-04,169.42159439610913,171.52676774093567,166.81299060262126,167.40792846679688,38705,0.0,0.0,
2007-06-05,166.62992942625863,169.0554624586622,165.6688641613379,166.72145080566406,25049,0.0,0.0,
2007-06-06,167.1790902510108,171.02335109567616,162.92296227255824,164.0213165283203,54168,0.0,0.0,
2007-06-07,163.83828444888323,166.95029096919984,161.55004025266976,162.83145141601562,29169,0.0,0.0,
2007-06-08,159.99401642171486,163.838263383823,159.2617755798056,159.90248107910156,33564,0.0,0.0,
2007-06-11,162.00765221982067,164.70777696355145,159.2617598093152,160.31434631347656,23884,0.0,0.0,
2007-06-12,158.62108324024354,160.634735247804,151.9394076987776,154.59376525878906,27608,0.0,0.0,
2007-06-13,154.7768219092229,158.3464767819359,153.03774817748317,153.76998901367188,41194,0.0,0.0,
2007-06-14,155.60059463064712,157.3396545135152,154.22764820743555,155.6463623046875,29049,0.0,0.0,
2007-06-15,158.07190341420963,167.49947212488817,158.07190341420963,162.6483917236328,159157,0.0,0.0,
2007-06-18,164.06709939458415,171.06912064413763,164.06709939458415,170.0623016357422,132989,0.0,0.0,
2007-06-19,170.24535666440357,172.44206535741097,164.84510631373269,167.40792846679688,51604,0.0,0.0,
2007-06-20,169.33005354403082,170.97759199340146,167.27063397390071,169.6961669921875,46075,0.0,0.0,
2007-06-21,170.24534751551712,176.19478170288735,167.49945481365395,173.81500244140625,90433,0.0,0.0,
2007-06-22,172.3047771669099,174.82184562485946,167.59100000491955,168.32322692871094,25388,0.0,0.0,
2007-06-25,166.6299359889541,170.7030076407344,166.21805484957557,167.4994659423828,10650,0.0,0.0,
2007-06-26,168.87240116458554,175.27948413559963,167.72827920547587,173.81500244140625,71660,0.0,0.0,
2007-06-27,173.81502231535902,192.12097575421024,170.4741913993023,188.00213623046875,369184,0.0,0.0,
2007-06-28,188.6428558578206,196.331350719025,185.2562432970592,190.1530914306641,321279,0.0,0.0,
2007-06-29,190.38190668608968,196.5143980024229,183.65446353156227,192.670150756836,205363,0.0,0.0,
2007-07-02,192.94472902396544,198.4822820719555,191.5260150084144,196.2397918701172,146428,0.0,0.0,
2007-07-03,198.161932743878,235.23148598234016,197.7958192860808,229.7397003173828,984700,0.0,0.0,
2007-07-04,236.7875053880153,236.7875053880153,211.0218690138172,213.3558807373047,311012,0.0,0.0,
2007-07-05,214.22542008129207,248.96096347935432,195.2329936393928,229.55665588378903,754048,0.0,0.0,
2007-07-06,229.2820550459849,244.10988774298363,214.63729304703983,216.925537109375,808225,0.0,0.0,
2007-07-09,219.48837344789072,229.73970406301348,214.36270115716263,219.0764923095703,320458,0.0,0.0,
2007-07-10,219.6714154411765,226.30732278262863,216.1017605267904,217.8408203125,149976,0.0,0.0,
2007-07-11,217.8408338095432,236.055250881875,215.18647629503585,227.2684020996093,424481,0.0,0.0,
2007-07-12,229.0989852252385,237.8858335427899,227.2683900799571,228.77862548828125,211333,0.0,0.0,
2007-07-13,228.8244021348044,241.68432236171387,228.8244021348044,237.01632690429688,249082,0.0,0.0,
2007-07-16,237.15361103239107,242.55386122405383,233.4008853288065,236.42135620117188,151355,0.0,0.0,
2007-07-17,238.89265999723708,251.61529032626584,231.15839851089947,234.0415802001953,547229,0.0,0.0,
2007-07-18,233.4009027217712,243.8810720758747,231.5703074063064,240.8148193359375,187356,0.0,0.0,
2007-07-19,244.3844385471828,248.960926160426,238.89265341129104,241.3639678955078,120397,0.0,0.0,
2007-07-20,242.55387213443504,243.33188070706,233.4008958274752,235.2314910888672,125495,0.0,0.0,
2007-07-23,235.2315056216248,237.7943279728396,230.6550171854064,236.4671630859375,83706,0.0,0.0,
2007-07-24,237.0620939200253,242.0046956970753,236.51290973753805,237.4282073974609,50734,0.0,0.0,
2007-07-25,234.7738325760627,239.8079693369529,231.6618263467728,237.336654663086,35092,0.0,0.0,
2007-07-26,237.8858362439729,240.49443994215247,234.31618125667387,236.23831176757807,29712,0.0,0.0,
2007-07-27,228.8243865966797,233.1720499420166,224.2478988647461,228.8243865966797,39638,0.0,0.0,
2007-07-30,224.2479191618722,232.94324663957744,215.6441270336236,219.1680145263672,59961,0.0,0.0,
2007-07-31,219.1222553038041,226.5361719730936,210.65575190682995,215.73565673828125,89663,0.0,0.0,
2007-08-01,214.179637426657,217.74929246390144,198.84840269633008,200.4959411621093,36014,0.0,0.0,
2007-08-02,202.372315517394,211.3422212928681,185.98847924178915,190.7022705078125,84213,0.0,0.0,
2007-08-03,192.94472208309844,194.9583738554755,180.40514871758543,181.5492706298828,140148,0.0,0.0,
2007-08-06,178.39149591637243,179.85597765685455,170.33688824271962,172.3505401611328,87282,0.0,0.0,
2007-08-07,175.7371384053539,201.27393574334872,174.45572735768138,190.56495666503903,320736,0.0,0.0,
2007-08-08,192.67013790620632,203.19605992958577,192.67013790620632,194.0888519287109,125029,0.0,0.0,
2007-08-09,200.26710660281992,200.35862797796096,183.2883342681128,185.7138671875,48748,0.0,0.0,
2007-08-10,177.56773893792814,194.043096158973,173.95231611879885,190.4276733398437,93957,0.0,0.0,
2007-08-13,195.87369681245423,196.69745910971145,189.55814862325903,191.20567321777344,38576,0.0,0.0,
2007-08-14,195.7821652633072,198.43653687576088,186.7207239521624,193.1278076171875,46770,0.0,0.0,
2007-08-16,182.1899903977715,189.6954279378731,181.2289251227932,184.5240020751953,40784,0.0,0.0,
2007-08-17,183.0595288141167,187.5444816835291,175.82868301249258,181.5950469970703,38879,0.0,0.0,
2007-08-20,186.72069874989143,189.46659137856628,178.66607757917868,179.5813751220703,95156,0.0,0.0,
