Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-02,9.406926853362664,9.44729995727539,9.28580754162448,9.44729995727539,9174,0.0,0.0
1996-01-03,9.44729995727539,9.44729995727539,9.44729995727539,9.44729995727539,0,0.0,0.0
1996-01-04,9.124317297620212,9.326182143120892,9.124317297620212,9.30599594116211,1834,0.0,0.0
1996-01-05,9.32416014324528,9.326178550720217,9.32416014324528,9.326178550720217,2293,0.0,0.0
1996-01-08,9.326179755945468,9.285806655883787,9.083941862053427,9.285806655883787,5963,0.0,0.0
1996-01-09,9.285806520293944,8.68021073468961,8.357225938912352,8.359244346618652,3211,0.0,0.0
1996-01-10,8.478346059265228,9.164688110351562,8.478346059265228,9.164688110351562,4587,0.0,0.0
1996-01-11,9.164686313316109,9.931775127240057,9.164686313316109,9.770282745361328,6422,0.0,0.0
1996-01-12,9.770280832911345,10.496995702639357,9.972146270746295,10.093265533447266,5963,0.0,0.0
1996-01-15,10.093265944463186,11.10259246826172,10.093265944463186,11.10259246826172,11467,0.0,0.0
1996-01-16,11.10259730124491,11.405395248897465,11.10259730124491,11.157100677490234,5963,0.0,0.0
1996-01-17,10.81998249491582,11.506325116239775,10.698863208799828,10.981474876403809,15137,0.0,0.0
1996-01-18,10.981476243595244,11.102595544790564,10.29513353682177,10.456625938415527,10091,0.0,0.0
1996-01-19,10.456622733956657,10.900726702242691,10.35569036713056,10.876502990722656,148166,0.0,0.0
1996-01-22,10.876507245548998,10.900730966545217,10.618119239807127,10.618119239807127,560095,0.0,0.0
1996-01-23,10.61812031321517,11.009739530503936,10.396068572998049,10.396068572998049,99083,0.0,0.0
1996-01-24,10.396065025901308,10.295131937347378,10.24466609954834,10.24466609954834,91743,0.0,0.0
1996-01-25,10.244667131444045,10.17401367974854,9.851029600685951,9.972148895263672,11009,0.0,0.0
1996-01-26,9.972148895263672,9.972148895263672,9.972148895263672,9.972148895263672,0,0.0,0.0
1996-01-29,9.891405022599486,10.052897453308104,9.891405022599486,10.052897453308104,3669,0.0,0.0
1996-01-30,10.052896755999765,10.153829164952503,10.012523651123049,10.012523651123049,5045,0.0,0.0
1996-01-31,10.012519358313286,10.093265533447266,10.012519358313286,10.093265533447266,2293,0.0,0.0
1996-02-01,10.09730625152588,10.09730625152588,10.09730625152588,10.09730625152588,458,0.0,0.0
1996-02-02,10.097306360248734,10.174015045166016,10.174015045166016,10.174015045166016,458,0.0,0.0
1996-02-05,10.174012747795167,10.97945552374666,10.971381187438965,10.971381187438965,2293,0.0,0.0
1996-02-06,10.971380712082832,10.991567611694336,10.991567611694336,10.991567611694336,458,0.0,0.0
1996-02-07,10.991570771023063,10.29513454437256,10.29513454437256,10.29513454437256,458,0.0,0.0
1996-02-08,10.29513454437256,10.29513454437256,10.29513454437256,10.29513454437256,0,0.0,0.0
1996-02-09,10.295130264804405,10.295130264804405,10.093265533447266,10.093265533447266,5504,0.0,0.0
1996-02-12,10.093265533447266,10.093265533447266,10.093265533447266,10.093265533447266,0,0.0,0.0
1996-02-13,10.093269381786346,11.062223146356816,10.093269381786346,10.597932815551758,4128,0.0,0.0
1996-02-14,10.597931381307038,11.607257405765152,11.304460234257906,11.506325721740724,6880,0.0,0.0
1996-02-15,11.50632405346006,11.50632405346006,11.385204072053346,11.425577163696287,3669,0.0,0.0
1996-02-16,11.14498747924586,11.304461479187012,11.142969071416044,11.304461479187012,3211,0.0,0.0
1996-02-19,11.304461479187012,11.304461479187012,11.304461479187012,11.304461479187012,7339,0.0,0.0
1996-02-20,11.304461392219292,11.788937905326945,11.304461392219292,11.659744262695312,11009,0.0,0.0
1996-02-21,11.659744262695312,11.659744262695312,11.659744262695312,11.659744262695312,0,0.0,0.0
1996-02-22,11.304460215671106,11.750582695007324,11.304460215671106,11.750582695007324,6880,0.0,0.0
1996-02-23,11.708191497175328,12.1522956073573,11.708191497175328,12.081642150878906,195414,0.0,0.0
1996-02-26,12.081640904308934,12.515651517859265,12.11393966430811,12.140182495117188,6422,0.0,0.0
1996-02-27,12.140183815071572,12.190650368128075,11.910057067871094,11.910057067871094,4587,0.0,0.0
1996-02-28,11.65974551875209,12.11192331667407,11.65974551875209,11.930245399475098,10550,0.0,0.0
1996-02-29,11.899964322442234,11.910057067871094,11.899964322442234,11.910057067871094,24312,0.0,0.0
1996-03-01,11.910058253674864,12.111923073043087,11.910058253674864,12.013009071350098,47706,0.0,0.0
1996-03-04,12.013013146129005,12.313793482170269,11.869688468191072,12.160374641418455,36697,0.0,0.0
