Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-04-06,8.464846781912673,8.546239852905273,6.85327049652274,8.546239852905273,15,0.0,0.0
2004-04-07,6.93466356751534,8.546239852905273,6.93466356751534,8.546239852905273,250,0.0,0.0
2004-04-08,8.546239852905273,8.546239852905273,8.546239852905273,8.546239852905273,0,0.0,0.0
2004-04-09,8.546239852905273,8.546239852905273,8.546239852905273,8.546239852905273,0,0.0,0.0
2004-04-12,8.546239852905273,8.546239852905273,8.546239852905273,8.546239852905273,0,0.0,0.0
2004-04-13,8.546239852905273,8.546239852905273,8.546239852905273,8.546239852905273,0,0.0,0.0
2004-04-14,8.546239852905273,8.546239852905273,8.546239852905273,8.546239852905273,0,0.0,0.0
2004-04-15,7.325347468453057,8.424149899209715,7.325347468453057,8.383453369140625,1100,0.0,0.0
2004-04-16,8.383453369140625,8.383453369140625,8.383453369140625,8.383453369140625,0,0.0,0.0
2004-04-19,7.325348854064941,7.325348854064941,7.325348854064941,7.325348854064941,50,0.0,0.0
2004-04-20,7.325348854064941,7.325348854064941,7.325348854064941,7.325348854064941,0,0.0,0.0
2004-04-21,7.8137054443359375,7.8137054443359375,7.8137054443359375,7.8137054443359375,250,0.0,0.0
2004-04-22,7.97649049758911,7.97649049758911,7.97649049758911,7.976490497589111,440,0.0,0.0
2004-04-23,7.97649049758911,7.97649049758911,7.97649049758911,7.976490497589111,0,0.0,0.0
2004-04-26,7.97649049758911,7.97649049758911,7.97649049758911,7.976490497589111,0,0.0,0.0
2004-04-27,7.97649049758911,7.97649049758911,7.97649049758911,7.976490497589111,0,0.0,0.0
2004-04-28,7.97649049758911,7.97649049758911,7.97649049758911,7.976490497589111,0,0.0,0.0
2004-04-29,7.97649049758911,7.97649049758911,7.97649049758911,7.976490497589111,0,0.0,0.0
2004-04-30,9.27063545669716,9.27063545669716,7.41488000719877,9.262495994567873,1500,0.0,0.0
2004-05-03,8.139276504516602,8.139276504516602,8.139276504516602,8.139276504516602,100,0.0,0.0
2004-05-04,9.71829656865252,9.71829656865252,8.220670226143795,9.00204086303711,1020,0.0,0.0
2004-05-05,9.002039797824072,9.278774535954794,7.569527003658839,7.8137054443359375,2505,0.0,0.0
2004-05-06,8.139276669217981,8.774140032074849,8.098580130627509,8.220669746398926,4300,0.0,0.0
2004-05-07,8.220669746398926,8.220669746398926,8.220669746398926,8.220669746398926,0,0.0,0.0
2004-05-10,6.804435033741516,8.448569297790527,6.804435033741516,8.448569297790527,2000,0.0,0.0
2004-05-11,8.448569297790527,8.448569297790527,8.448569297790527,8.448569297790527,0,0.0,0.0
2004-05-12,6.918386459350586,6.918386459350586,6.918386459350586,6.918386459350586,5,0.0,0.0
2004-05-13,6.999776398638571,8.28578171087535,6.999776398638571,8.277642250061035,75,0.0,0.0
2004-05-14,7.170702934265137,7.170702934265137,7.170702934265137,7.170702934265137,500,0.0,0.0
2004-05-17,7.170702934265137,7.170702934265137,7.170702934265137,7.170702934265137,0,0.0,0.0
2004-05-18,7.170702934265137,7.170702934265137,7.170702934265137,7.170702934265137,0,0.0,0.0
2004-05-19,7.170702934265137,7.170702934265137,7.170702934265137,7.170702934265137,0,0.0,0.0
2004-05-20,7.170702934265137,7.170702934265137,7.170702934265137,7.170702934265137,0,0.0,0.0
2004-05-21,7.170702934265137,7.170702934265137,7.170702934265137,7.170702934265137,0,0.0,0.0
2004-05-24,7.642779350280762,7.642779350280762,7.642779350280762,7.642779350280762,250,0.0,0.0
2004-05-25,7.642779350280762,7.642779350280762,7.642779350280762,7.642779350280762,0,0.0,0.0
2004-05-26,7.642779350280762,7.642779350280762,7.642779350280762,7.642779350280762,0,0.0,0.0
2004-05-27,7.642779350280762,7.642779350280762,7.642779350280762,7.642779350280762,0,0.0,0.0
2004-05-28,6.364912986755371,6.364912986755371,6.364912986755371,6.364912986755371,5,0.0,0.0
2004-05-31,6.364912986755371,6.364912986755371,6.364912986755371,6.364912986755371,0,0.0,0.0
2004-06-01,6.364912986755371,6.364912986755371,6.364912986755371,6.364912986755371,0,0.0,0.0
2004-06-02,6.364912986755371,6.364912986755371,6.364912986755371,6.364912986755371,0,0.0,0.0
2004-06-03,6.364912986755371,6.364912986755371,6.364912986755371,6.364912986755371,0,0.0,0.0
2004-06-04,5.209136302784688,7.48813316842675,5.209136302784688,6.185849189758301,1380,0.0,0.0
2004-06-07,6.202127373448655,6.210266834632418,5.282389217670465,5.754467487335205,760,0.0,0.0
2004-06-08,5.754467487335205,5.754467487335205,5.754467487335205,5.754467487335205,0,0.0,0.0
2004-06-09,5.754467487335205,5.754467487335205,5.754467487335205,5.754467487335205,0,0.0,0.0
2004-06-10,5.754467487335205,5.754467487335205,5.754467487335205,5.754467487335205,0,0.0,0.0
2004-06-11,5.713770656047569,5.713770656047569,5.6974921226501465,5.6974921226501465,980,0.0,0.0
2004-06-14,5.6974921226501465,5.6974921226501465,5.6974921226501465,5.6974921226501465,0,0.0,0.0
2004-06-15,5.6974921226501465,5.6974921226501465,5.6974921226501465,5.6974921226501465,0,0.0,0.0
2004-06-16,5.6974921226501465,5.6974921226501465,5.6974921226501465,5.6974921226501465,0,0.0,0.0
2004-06-17,5.6974921226501465,5.6974921226501465,5.6974921226501465,5.6974921226501465,0,0.0,0.0
2004-06-18,5.6974921226501465,5.6974921226501465,5.6974921226501465,5.6974921226501465,0,0.0,0.0
2004-06-21,5.6974921226501465,5.6974921226501465,5.6974921226501465,5.6974921226501465,0,0.0,0.0
