Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-07-12,477.4746792363581,486.3556966130577,458.3756920669038,480.4350280761719,16364151,0.0,0.0
2016-07-13,480.3395549301384,484.58909147677673,441.18662898155856,446.6298522949219,2440691,0.0,0.0
2016-07-14,447.4893112730172,470.31259695134594,432.11461953397776,465.7288513183594,2381010,0.0,0.0
2016-07-15,465.0603694126504,475.4693123040152,453.7442129115351,469.3099060058594,1276616,0.0,0.0
2016-07-18,469.8351249503128,488.9341137694312,465.0603777455332,479.3368835449219,1506745,0.0,0.0
2016-07-19,479.7188596171363,484.4936068430603,467.9252281405551,472.7477111816406,669521,0.0,0.0
2016-07-20,472.7476889819949,484.8278222105101,468.784654799126,473.9413757324219,756119,0.0,0.0
2016-07-21,474.5143442824476,476.9494827034584,464.4873757250609,465.9197998046875,331922,0.0,0.0
2016-07-22,467.9252079120679,470.5990545858968,459.3306632769483,461.049560546875,329187,0.0,0.0
2016-07-25,463.9621814300891,472.7476986064461,453.6964751674225,460.2378845214844,296699,0.0,0.0
2016-07-26,463.96217844591473,474.5143578095479,461.0495652486644,467.8297119140625,356432,0.0,0.0
2016-07-27,472.4134570465097,507.93758466982047,468.9756335438116,500.15472412109375,1565742,0.0,0.0
2016-07-28,503.2583099053152,517.4870786039282,497.62408539863367,501.1574096679688,780663,0.0,0.0
2016-07-29,503.06731564553576,506.6006399659198,485.16201498698535,487.2151794433594,298546,0.0,0.0
2016-08-01,494.13857134379487,577.6011126921819,492.7538830772753,566.1895141601562,3669457,0.0,0.0
2016-08-02,571.0597830491442,590.9227203676686,554.0139583241643,575.3570556640625,1883855,0.0,0.0
2016-08-03,574.8795096686724,575.643457492863,550.2418280542545,561.7966918945312,678231,0.0,0.0
2016-08-04,568.1949251793285,621.6720946079712,561.0328042737067,594.121826171875,2289006,0.0,0.0
2016-08-05,597.7982709947238,603.5279668828521,585.622667232451,593.3099975585938,476195,0.0,0.0
2016-08-08,597.5596447394638,597.5596447394638,531.1906550320842,533.864501953125,1581862,0.0,0.0
2016-08-09,536.2041635186154,545.7536588617786,506.1709890072682,511.470947265625,1375277,0.0,0.0
2016-08-10,515.386226207378,530.9518904761086,512.0916389708872,525.5086669921875,1002765,0.0,0.0
2016-08-11,527.1320893251587,530.4266765405387,507.0781511443103,508.3673095703125,363157,0.0,0.0
2016-08-12,511.7573854928789,518.3465011075805,503.3060486830344,505.9321594238281,254952,0.0,0.0
2016-08-16,506.2186789761949,510.3727440455133,482.8224466473026,495.9529724121094,413017,0.0,0.0
2016-08-17,495.5232988983928,506.1232146071004,494.6638210688264,501.9692077636719,165209,0.0,0.0
2016-08-18,504.21326433823936,532.241004865575,497.5286187883006,519.3014526367188,489208,0.0,0.0
2016-08-19,520.3519605081752,535.7266228038595,512.1870963664649,518.06005859375,305984,0.0,0.0
2016-08-22,521.7843869746064,547.8544945121085,519.3970134219874,543.7959594726562,608750,0.0,0.0
2016-08-23,547.9500393764517,547.9500393764517,525.3177234155968,528.5645751953125,169895,0.0,0.0
2016-08-24,527.3230845789327,538.4004746039143,520.924911769035,525.0789184570312,162799,0.0,0.0
2016-08-25,525.460936090963,538.1140163330442,516.1979147472093,517.3916015625,176349,0.0,0.0
2016-08-26,517.5825546947436,529.9968964125143,512.8078078802165,517.2960815429688,158455,0.0,0.0
2016-08-29,519.8743980769563,521.832032393894,504.64294579262696,507.6510009765625,131200,0.0,0.0
2016-08-30,508.12856585168646,532.2888329384429,508.12856585168646,524.0762329101562,306524,0.0,0.0
2016-08-31,518.633022602793,533.8167421609216,518.633022602793,525.9861450195312,187513,0.0,0.0
2016-09-01,528.1346889364985,530.6653278488692,516.245558714372,520.6860961914062,88041,0.0,0.0
2016-09-02,524.0285700960148,525.1267854022137,510.8980136699188,512.378173828125,86255,0.0,0.0
2016-09-06,518.3464894618446,530.426621912284,513.2852696231223,527.5140380859375,202703,0.0,0.0
2016-09-07,525.2221728111125,528.3257583777237,515.7204145731597,518.1077880859375,70291,0.0,0.0
2016-09-08,517.9645584980212,523.3122516237787,511.3753845703167,519.3014526367188,96553,0.0,0.0
2016-09-09,520.2563975029561,526.8933071843963,511.3753801490607,515.81591796875,90962,0.0,0.0
2016-09-12,510.5159068381127,510.61143674583246,493.2313466585599,496.57366943359375,102587,0.0,0.0
2016-09-14,493.85210868485626,510.8024606433388,493.85210868485626,507.50787353515625,93389,0.0,0.0
2016-09-15,501.3484421994765,538.4959977071181,501.3484421994765,524.1239624023438,335891,0.0,0.0
2016-09-16,527.1320567100615,530.9518542224533,519.5401974970861,523.7897338867188,213728,0.0,0.0
2016-09-19,524.2671943897886,525.2221437420469,511.7095870933993,519.8744506835938,140395,0.0,0.0
2016-09-20,520.686218731439,521.4024308617435,509.5132978415888,511.8529357910156,63363,0.0,0.0
2016-09-21,514.7177327264296,525.2221762514588,511.8528844923308,520.1132202148438,158475,0.0,0.0
2016-09-22,521.0204049794912,526.1294195903951,518.0600849511094,521.8798828125,271641,0.0,0.0
2016-09-23,525.1267121611568,542.3635376266046,521.8798608017179,538.20947265625,517305,0.0,0.0
2016-09-26,539.5463924956073,543.6526631176806,520.44740515063,524.8401489257812,149408,0.0,0.0
2016-09-27,523.9330264779302,540.692377265968,518.5375389007713,530.1401977539062,160599,0.0,0.0
2016-09-28,539.6896246565425,542.8409457154153,520.7815817323457,523.5986938476562,217857,0.0,0.0
2016-09-29,525.2221759757157,549.5733859527717,487.0241995411182,531.7158203125,413911,0.0,0.0
2016-09-30,527.3230547166319,548.8094155801587,517.0096131592358,533.9121704101562,187528,0.0,0.0
2016-10-03,535.7266465672907,565.7120828979088,535.7266465672907,556.7355346679688,443267,0.0,0.0
2016-10-04,558.0245969737778,572.9695767481504,552.1516937833968,566.619140625,255994,0.0,0.0
2016-10-05,563.133667847277,591.0659375497745,563.133667847277,579.7975463867188,546197,0.0,0.0
2016-10-06,581.5641055836397,596.3658192725501,580.2271532910953,588.4874877929688,256471,0.0,0.0
2016-10-07,590.2541851346542,607.252330631169,583.0443290134161,601.0928955078125,208119,0.0,0.0
2016-10-10,601.8090946900448,606.3451041226162,580.6569431797554,589.0604858398438,166054,0.0,0.0
2016-10-13,587.1028641851796,587.1028641851796,541.1220867429932,566.2372436523438,180593,0.0,0.0
2016-10-14,570.1047443245357,572.8741206681102,557.6904031583397,564.4705200195312,54380,0.0,0.0
2016-10-17,565.282296305203,584.2380181557442,556.830959333514,574.3065795898438,230508,0.0,0.0
2016-10-18,579.6542742248404,582.519122367632,569.3408325678874,578.3173217773438,129136,0.0,0.0
2016-10-19,582.5190930488782,584.4289917146123,558.8363612508726,567.9561157226562,177726,0.0,0.0
2016-10-20,588.2488089408399,641.7259733900071,579.6542646543666,602.143310546875,1924287,0.0,0.0
2016-10-21,604.4829794243128,610.0694101853666,589.2037887911548,597.8460693359375,239438,0.0,0.0
2016-10-24,598.7532549224361,600.4721521311453,573.2083592778185,577.3623657226562,165594,0.0,0.0
2016-10-25,581.564255538108,583.4741545710739,565.1391121975029,567.0490112304688,109588,0.0,0.0
2016-10-26,563.420146051826,581.564184653495,556.0192882011453,560.5552978515625,169607,0.0,0.0
2016-10-27,563.4201333479432,567.4786682068055,547.3292596334712,560.6507568359375,102020,0.0,0.0
2016-10-28,563.3246638542919,582.5191231216473,558.6453885674815,570.248046875,158987,0.0,0.0
2016-11-01,573.1606312547079,585.3839716983264,567.2399334238269,582.8533325195312,157664,0.0,0.0
2016-11-02,569.3408617759119,575.5480330703975,565.3300625131468,567.4786987304688,71389,0.0,0.0
2016-11-03,567.3832413745513,572.5399334545511,553.966154918258,558.7886962890625,55056,0.0,0.0
2016-11-04,558.1679369601418,558.9796206543577,526.3681328759685,530.6654052734375,74529,0.0,0.0
2016-11-07,535.7266406291615,550.5760928968114,535.7266406291615,541.6473388671875,55604,0.0,0.0
2016-11-08,544.3212216127545,553.8707167287678,540.692425125768,545.8969116210938,67046,0.0,0.0
2016-11-09,525.2222097113382,552.9157444052088,491.798978184253,544.5599365234375,244989,0.0,0.0
2016-11-10,552.9157726235834,571.0598135214212,552.9157726235834,564.5184326171875,61632,0.0,0.0
2016-11-11,554.9211298606945,568.0994795588066,540.9311546891361,556.5445556640625,52003,0.0,0.0
