Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2007-05-03,16.908235549926758,16.908235549926758,16.450755869562354,16.908235549926758,522410,0.0,0.0,
2007-05-04,17.282537350170433,17.282537350170433,16.081076525738663,16.325990676879883,177810,0.0,0.0,
2007-05-07,16.335229693121747,16.8204359666524,16.03024384954965,16.16425323486328,51450,0.0,0.0,
2007-05-08,16.044108605352584,16.358336668841464,15.36020098563301,15.452619552612305,164360,0.0,0.0,
2007-05-09,15.711396241305629,15.988655469867254,14.694776131961028,14.768712043762209,66780,0.0,0.0,
2007-05-10,15.2400553583583,15.2400553583583,14.750229683251677,14.759471893310549,64430,0.0,0.0,
2007-05-11,14.556148258172446,15.49883256843351,14.029354603253438,14.519180297851562,25860,0.0,0.0,
2007-05-14,15.24929729341275,15.24929729341275,14.14949987642479,14.643946647644045,12100,0.0,0.0,
2007-05-15,14.422138300566262,15.147635045033224,14.195709442071747,14.78257656097412,132440,0.0,0.0,
2007-05-16,13.955417875616837,15.147634747369851,13.955417875616837,14.643946647644045,6540,0.0,0.0,
2007-05-17,15.711398459676484,16.10880470275879,15.711398459676484,16.10880470275879,9310,0.0,0.0,
2007-05-18,16.635596228778162,17.08845391458458,15.52655577508447,15.780712127685549,237060,0.0,0.0,
2007-05-21,16.617112421790953,16.617112421790953,14.82416603141893,15.045973777770996,64070,0.0,0.0,
2007-05-22,15.711396522613304,16.057971445906244,13.86299693171762,15.041351318359377,36530,0.0,0.0,
2007-05-23,14.787196720369506,15.147634076341724,13.687399352101693,13.97390079498291,44850,0.0,0.0,
2007-05-24,14.047837273872547,14.047837273872547,12.96652339963307,13.216057777404783,110400,0.0,0.0,
2007-05-25,12.94803865823988,13.581114990930528,12.615326185458288,13.414759635925291,61580,0.0,0.0,
2007-05-28,13.86299778947016,14.759471893310549,13.687400205279896,14.759471893310549,186910,0.0,0.0,
2007-05-29,14.972037691349804,16.238190449330656,14.972037691349804,16.201223373413086,464820,0.0,0.0,
2007-05-30,16.173497691190164,17.41654587914395,14.602358091751684,15.651324272155762,291220,0.0,0.0,
2007-05-31,17.08845279658573,17.21784019470215,16.42764984859787,17.21784019470215,396510,0.0,0.0,
2007-06-01,17.897130096508413,17.984928448704633,16.65870214176221,16.93134117126465,458120,0.0,0.0,
2007-06-04,17.005276124828292,17.09769645823788,16.219705935003656,16.59400749206543,123660,0.0,0.0,
2007-06-05,16.552419772836693,17.190118186042064,16.533935352101143,17.03762435913086,72220,0.0,0.0,
2007-06-06,17.467375648586472,17.467375648586472,16.191980716186006,16.21970558166504,53940,0.0,0.0,
2007-06-07,15.813057819498416,16.718773124680197,15.411029670928366,16.33985137939453,287330,0.0,0.0,
2007-06-08,15.554284228744237,17.15777161750177,15.554284228744237,16.81581687927246,188540,0.0,0.0,
2007-06-11,17.55517598895259,17.652216544955674,16.358337176600912,16.940582275390625,173220,0.0,0.0,
2007-06-12,17.282537071637066,17.735394764895908,16.381441908528522,17.536691665649414,314890,0.0,0.0,
2007-06-13,17.569038685344477,17.83705571491097,16.820437329168314,16.87588882446289,120350,0.0,0.0,
2007-06-14,17.190117475779576,17.55055485137329,17.005276801604115,17.31026268005371,57190,0.0,0.0,
2007-06-15,17.190116497201902,17.74463672538994,16.852783784390557,17.444271087646484,168350,0.0,0.0,
2007-06-18,17.46737551176313,18.31763938096033,17.153147445139957,18.183629989624023,195230,0.0,0.0,
2007-06-19,18.48399766914533,18.65959614057821,17.8047101907174,17.947961807250977,393850,0.0,0.0,
2007-06-20,18.20673775973489,18.20673775973489,17.05148794662408,17.07459259033203,493880,0.0,0.0,
2007-06-21,16.797329134813996,16.797329134813996,16.224326297990448,16.529312133789062,367800,0.0,0.0,
2007-06-22,16.908236800071144,16.908236800071144,15.951690069538063,16.349096298217773,139630,0.0,0.0,
2007-06-25,16.450756892929615,16.635597571049818,16.081077299460556,16.302885055541992,108750,0.0,0.0,
2007-06-26,15.813060865831714,16.390685803797265,15.803818655291696,15.937828063964844,46970,0.0,0.0,
2007-06-27,16.358337520464318,16.58014526575015,15.203087745368569,15.799195289611816,309230,0.0,0.0,
2007-06-28,16.26591946609945,16.58938980102539,16.076458546935495,16.58938980102539,152350,0.0,0.0,
2007-06-29,17.421165466308594,17.421165466308594,16.561659425337282,17.421165466308594,414890,0.0,0.0,
2007-07-02,18.021898244389483,18.18825451022728,17.102318558351204,17.42578887939453,324250,0.0,0.0,
2007-07-03,17.19011642317443,18.299155112003334,16.663322825634303,17.5228271484375,1244310,0.0,0.0,
2007-07-04,17.86015990023631,17.86015990023631,16.9128537979105,16.98678970336914,222530,0.0,0.0,
2007-07-05,17.19935868058295,17.19935868058295,16.141149496454556,16.76960563659668,497150,0.0,0.0,
2007-07-06,17.421166215365744,17.421166215365744,16.265916489715114,16.7233943939209,1210670,0.0,0.0,
2007-07-09,16.95906694879038,17.1716324830623,16.728016995163188,16.87588882446289,314970,0.0,0.0,
2007-07-10,16.82043966665182,17.079214522501804,16.82043966665182,16.82505989074707,194670,0.0,0.0,
