Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-12,141.99000549316406,142.39999389648438,138.75999450683594,139.35000610351562,18185,0.0,0.0
2024-03-13,140.0,140.0,133.02999877929688,133.86000061035156,64888,0.0,0.0
2024-03-14,135.97999572753906,136.35000610351562,132.52000427246094,136.14999389648438,23977,0.0,0.0
2024-03-15,136.1999969482422,136.24000549316406,133.1199951171875,135.6300048828125,17331,0.0,0.0
2024-03-18,136.22999572753906,136.22999572753906,132.74000549316406,134.50999450683594,31592,0.0,0.0
2024-03-19,136.0,136.0,131.6999969482422,132.6199951171875,32898,0.0,0.0
2024-03-20,132.85000610351562,132.85000610351562,130.5,131.85000610351562,31197,0.0,0.0
2024-03-21,133.27000427246094,135.39999389648438,132.3699951171875,135.22999572753906,21477,0.0,0.0
2024-03-22,136.6999969482422,136.6999969482422,134.10000610351562,135.7899932861328,18663,0.0,0.0
2024-03-26,136.49000549316406,136.5,134.85000610351562,136.1300048828125,29692,0.0,0.0
2024-03-27,137.1999969482422,137.5,136.57000732421875,136.89999389648438,26448,0.0,0.0
2024-03-28,138.44000244140625,138.44000244140625,134.94000244140625,136.02999877929688,37832,0.0,0.0
2024-04-01,137.49000549316406,139.85000610351562,137.0,139.17999267578125,29781,0.0,0.0
2024-04-02,139.5,140.85000610351562,139.0,140.58999633789062,28610,0.0,0.0
2024-04-03,140.58999633789062,141.86000061035156,140.00999450683594,141.25999450683594,23214,0.0,0.0
2024-04-04,142.99000549316406,142.99000549316406,140.0,141.44000244140625,46217,0.0,0.0
2024-04-05,142.0,142.0,140.52999877929688,141.39999389648438,74908,0.0,0.0
2024-04-08,141.39999389648438,143.25,140.2100067138672,141.3800048828125,36289,0.0,0.0
2024-04-09,142.99000549316406,142.99000549316406,141.0,141.47000122070312,21974,0.0,0.0
2024-04-10,141.50999450683594,142.89999389648438,141.50999450683594,142.50999450683594,29965,0.0,0.0
2024-04-12,142.52000427246094,143.49000549316406,142.00999450683594,142.5500030517578,31153,0.0,0.0
2024-04-15,142.5500030517578,142.5500030517578,137.66000366210938,140.5,34866,0.0,0.0
2024-04-16,140.49000549316406,140.9199981689453,139.38999938964844,139.77000427246094,14796,0.0,0.0
2024-04-18,140.99000549316406,143.0,139.0,139.5800018310547,665931,0.0,0.0
2024-04-19,138.5,139.5500030517578,136.10000610351562,138.44000244140625,85698,0.0,0.0
2024-04-22,140.47000122070312,140.47000122070312,138.5,139.10000610351562,18801,0.0,0.0
2024-04-23,140.44000244140625,140.44000244140625,138.60000610351562,139.47000122070312,16637,0.0,0.0
2024-04-24,139.80999755859375,140.88999938964844,139.75,140.3699951171875,12321,0.0,0.0
2024-04-25,140.0,140.99000549316406,139.47000122070312,140.72999572753906,12175,0.0,0.0
2024-04-26,144.9499969482422,146.42999267578125,140.72999572753906,143.25,45058,0.0,0.0
2024-04-29,143.99000549316406,144.0,142.89999389648438,143.08999633789062,22911,0.0,0.0
2024-04-30,143.97999572753906,144.50999450683594,143.24000549316406,143.88999938964844,38672,0.0,0.0
2024-05-02,144.97999572753906,144.99000549316406,142.0500030517578,144.07000732421875,59598,0.0,0.0
2024-05-03,144.13999938964844,144.67999267578125,143.1699981689453,143.5,28124,0.0,0.0
2024-05-06,144.1999969482422,144.47999572753906,143.0,143.52999877929688,25371,0.0,0.0
2024-05-07,143.97999572753906,143.99000549316406,139.69000244140625,141.0800018310547,42107,0.0,0.0
2024-05-08,140.0,144.1999969482422,139.77000427246094,143.22999572753906,30181,0.0,0.0
2024-05-09,143.22999572753906,143.5,138.5500030517578,140.3300018310547,57591,0.0,0.0
2024-05-10,139.58999633789062,141.47000122070312,138.99000549316406,141.10000610351562,15242,0.0,0.0
2024-05-13,143.47999572753906,143.47999572753906,139.00999450683594,142.1999969482422,36319,0.0,0.0
2024-05-14,141.00999450683594,143.49000549316406,141.00999450683594,142.99000549316406,13145,0.0,0.0
2024-05-15,142.99000549316406,144.19000244140625,142.0,144.11000061035156,47544,0.0,0.0
2024-05-16,144.99000549316406,145.60000610351562,143.50999450683594,145.0800018310547,37575,0.0,0.0
2024-05-17,145.97999572753906,146.75,145.63999938964844,146.5500030517578,41470,0.0,0.0
2024-05-21,148.19000244140625,148.19000244140625,147.07000732421875,147.74000549316406,29144,0.0,0.0
2024-05-22,148.19000244140625,148.1999969482422,147.0,147.77999877929688,14813,0.0,0.0
2024-05-23,147.7899932861328,148.60000610351562,147.39999389648438,148.30999755859375,25586,0.0,0.0
2024-05-24,149.36000061035156,149.3699951171875,147.41000366210938,149.0,20458,0.0,0.0
2024-05-27,149.99000549316406,150.5,149.0,150.07000732421875,32562,0.0,0.0
2024-05-28,150.49000549316406,150.5,148.2100067138672,149.55999755859375,35322,0.0,0.0
2024-05-29,148.0,149.55999755859375,148.0,148.8699951171875,30445,0.0,0.0
2024-05-30,149.47999572753906,150.17999267578125,146.11000061035156,147.22000122070312,85389,0.0,0.0
2024-05-31,147.22000122070312,148.0399932861328,145.39999389648438,146.8699951171875,53693,0.0,0.0
2024-06-03,153.3800048828125,153.3800048828125,149.0,150.8000030517578,54621,0.0,0.0
2024-06-04,151.6699981689453,151.6699981689453,143.0,150.3300018310547,90269,0.0,0.0
2024-06-05,149.9600067138672,150.0,140.1999969482422,147.11000061035156,68531,0.0,0.0
2024-06-06,151.5,151.61000061035156,147.1199951171875,149.17999267578125,68688,0.0,0.0
2024-06-07,149.97999572753906,150.88999938964844,147.50999450683594,150.75999450683594,45013,0.0,0.0
2024-06-10,151.72999572753906,152.52000427246094,150.38999938964844,151.6199951171875,43786,0.0,0.0
2024-06-11,152.47000122070312,153.19000244140625,150.1199951171875,152.83999633789062,52683,0.0,0.0
2024-06-12,153.49000549316406,154.5,152.85000610351562,154.32000732421875,44327,0.0,0.0
2024-06-13,155.49000549316406,156.0,154.32000732421875,155.44000244140625,31568,0.0,0.0
2024-06-14,155.44000244140625,157.5,155.0800018310547,157.0,42618,0.0,0.0
2024-06-18,157.2899932861328,159.60000610351562,156.60000610351562,158.5399932861328,46161,0.0,0.0
2024-06-19,158.66000366210938,158.6699981689453,156.17999267578125,157.32000732421875,45143,0.0,0.0
2024-06-20,157.32000732421875,158.5,156.5399932861328,158.4199981689453,14425,0.0,0.0
2024-06-21,158.99000549316406,159.0,157.41000366210938,157.5500030517578,34775,0.0,0.0
2024-06-24,157.5800018310547,158.88999938964844,156.1999969482422,158.44000244140625,47535,0.0,0.0
2024-06-25,158.97999572753906,159.8800048828125,158.24000549316406,159.10000610351562,38321,0.0,0.0
