Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-06-12,127.37189069567876,127.37189069567876,84.24740631475552,85.68489074707031,8181860,0.0,0.0,
2006-06-13,84.9752475959429,86.03061107003175,70.0727320948689,71.59210205078125,7608155,0.0,0.0,
2006-06-14,72.7839368487635,80.79017267861434,67.48890572066465,75.10392761230469,6597305,0.0,0.0,
2006-06-15,79.15253976755525,88.01398308074974,77.87881934856941,83.81071472167969,6698100,0.0,0.0,
2006-06-16,82.97369327568893,90.32487327602836,76.06831992944697,79.21622467041016,6534640,0.0,0.0,
2006-06-19,72.78395719648272,86.24899205431966,69.14475933665858,84.44758605957031,4896700,0.0,0.0,
2006-06-20,78.24273836608698,84.03816229971575,78.24273836608698,81.6453857421875,2689220,0.0,0.0,
2006-06-21,82.79173079400677,85.5211285124905,80.60821123097631,82.70075225830078,2117900,0.0,0.0,
2006-06-22,82.79172872455683,86.77664679509842,81.69997244093965,83.12835693359375,1529730,0.0,0.0,
2006-06-23,81.69998471375423,83.15566229098528,79.15254374768624,82.23676300048828,647405,0.0,0.0,
2006-06-26,82.79173706986835,83.28302952938294,77.15098413390292,78.14266204833984,391315,0.0,0.0,
2006-06-27,76.9963112700904,80.24429445167691,76.98721827488416,79.571044921875,354305,0.0,0.0,
2006-06-28,78.24273880559124,79.33449517522868,78.24273880559124,78.3337173461914,100565,0.0,0.0,
2006-06-29,79.33449511649259,81.15409369201964,77.87881764431448,78.25183868408203,134910,0.0,0.0,
2006-06-30,79.51645913877591,80.7901795298884,77.71505349486834,78.25183868408203,169605,0.0,0.0,
2006-07-03,78.97057840826851,79.18892828675098,78.24273622503699,78.27912902832031,57295,0.0,0.0,
2006-07-04,79.15253929266942,79.15253929266942,78.15176144847693,78.26093292236328,50975,0.0,0.0,
2006-07-05,78.24274479332803,79.05246566670571,77.15098834014098,77.92431640625,49375,0.0,0.0,
2006-07-06,78.24274050613423,82.79173704718853,78.15176196355671,80.6991958618164,216185,0.0,0.0,
2006-07-07,81.33605308473066,81.69997416736557,78.15175575880555,78.27002716064453,111480,0.0,0.0,
2006-07-10,79.15254058916706,79.15254058916706,75.51334332069962,78.22454833984375,53660,0.0,0.0,
2006-07-11,78.2427405102406,78.6976401643699,76.42314189372337,76.82345581054688,28930,0.0,0.0,
2006-07-12,72.96589577401981,76.6869782496819,72.96589577401981,75.71349334716797,58960,0.0,0.0,
2006-07-13,75.55883805520125,78.1972505914293,61.06573427376066,76.44133758544922,60805,0.0,0.0,
2006-07-14,74.79458952618947,76.05920982722589,74.15773287862325,74.93106079101562,30365,0.0,0.0,
2006-07-17,74.05767694217033,75.14943351045807,71.35557145325636,71.77407836914062,41905,0.0,0.0,
2006-07-18,72.10158956712723,72.10158956712723,68.59886389122634,69.49046325683594,51325,0.0,0.0,
2006-07-19,69.69062012454513,70.0909340097768,64.0498676349839,64.65943145751953,49895,0.0,0.0,
2006-07-20,68.2349495160397,69.14474884292024,63.73144562446829,64.0953598022461,44400,0.0,0.0,
2006-07-21,64.6048473685675,64.6048473685675,60.228708209807344,61.37505722045898,50655,0.0,0.0,
2006-07-24,61.32047478287902,61.32047478287902,58.045195189820966,58.936798095703125,58295,0.0,0.0,
2006-07-25,59.86480084454515,68.03479523483615,59.86480084454515,64.06806945800781,319255,0.0,0.0,
2006-07-26,64.48656826518122,64.94146788964524,62.139291478272106,62.4668197631836,144600,0.0,0.0,
2006-07-27,63.66775959048878,64.9596729614873,62.77615320103384,63.7132453918457,144755,0.0,0.0,
2006-07-28,64.45927846522434,64.45927846522434,61.21129526966374,61.66619491577149,66500,0.0,0.0,
2006-07-31,63.32203629926756,64.58665689893618,61.86635866021215,62.12110137939453,120630,0.0,0.0,
2006-08-01,62.1392929162768,64.38649128251026,60.97474402007671,61.438743591308594,105240,0.0,0.0,
2006-08-02,61.86635165863675,62.494115389303765,61.00204511048112,61.46603775024414,53095,0.0,0.0,
2006-08-03,62.59419804874082,62.77615514223103,60.64722799527922,61.06573486328125,224545,0.0,0.0,
2006-08-04,61.13850596426194,66.19699444319691,61.13850596426194,63.52218246459961,884030,0.0,0.0,
2006-08-07,63.704141503247314,74.5671469523026,62.77614930676135,71.53751373291016,2754965,0.0,0.0,
2006-08-08,74.60354330970033,80.75378857974833,74.60354330970033,79.46186828613281,6178045,0.0,0.0,
2006-08-09,79.88037712592546,79.88037712592546,76.99630822089954,78.39739990234375,1654375,0.0,0.0,
2006-08-10,77.84243070438119,81.64539229139045,77.43302377053062,78.44290161132812,1676575,0.0,0.0,
2006-08-11,79.15254415138999,80.42626464092038,77.5240024675129,77.92431640625,447325,0.0,0.0,
2006-08-14,78.97057295220348,88.79640009965922,77.35112455346166,85.39375305175781,3955155,0.0,0.0,
2006-08-16,87.16785705303563,88.97836241555582,82.08208297804676,82.87360382080078,2218820,0.0,0.0,
2006-08-17,82.79171605181287,84.59312127938301,78.8249915186485,79.5528335571289,1092880,0.0,0.0,
2006-08-18,80.06232927512457,83.2466264622034,73.58455649857183,80.326171875,1259550,0.0,0.0,
2006-08-21,80.93574178965359,81.66358397821435,79.60743569556513,80.08052825927734,361345,0.0,0.0,
2006-08-22,80.90845149201533,81.67267956718085,77.92431091832903,78.81591033935547,274915,0.0,0.0,
2006-08-23,78.24273119917748,80.42625066739794,75.16761240204795,76.05921173095703,315055,0.0,0.0,
2006-08-24,76.44133625598816,77.11459275437319,74.60354467305612,75.0766372680664,210645,0.0,0.0,
2006-08-25,75.18580879162784,81.3360536101108,75.18580879162784,78.7522201538086,753240,0.0,0.0,
2006-08-28,79.15253171776165,79.50735285637148,76.9872120845507,77.2237548828125,204625,0.0,0.0,
2006-08-29,78.19723910227727,80.0441373239862,77.42391116420364,77.77873229980469,251735,0.0,0.0,
2006-08-30,78.37920446080055,78.87958986879113,76.98721276000805,77.82422637939453,188750,0.0,0.0,
2006-08-31,78.44288960593298,78.78861080957947,76.43223416916554,77.34203338623047,89390,0.0,0.0,
2006-09-01,73.7938133678582,81.60898513236177,73.7938133678582,80.326171875,689280,0.0,0.0,
2006-09-04,80.60822248888901,87.28615344886603,80.42626539206452,85.55753326416016,2194460,0.0,0.0,
2006-09-05,86.36723608072171,89.55153319765793,84.2474023341264,86.02151489257812,2398835,0.0,0.0,
2006-09-06,86.2489777876503,88.96017585767024,84.98435729584313,85.73039245605469,1717735,0.0,0.0,
