Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Write Off,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
244872900.0,0.3,-1053892000.0,816243000.0,816243000.0,326873000.0,98983000.0,1795530000.0,-237649000.0,-336632000.0,-244497100.0,326873000.0,2333819000.0,,,,,326873000.0,326873000.0,0.0,326873000.0,326873000.0,326873000.0,232573000.0,559446000.0,79835000.0,813223000.0,-813223000.0,-336632000.0,538289000.0,439306000.0,98983000.0,98983000.0,201657000.0,1795530000.0,1997187000.0,1997187000.0,2024-03-31
142418992.886422,0.298585,-515098000.0,476980000.0,476980000.0,325289000.0,91063000.0,1651836000.0,-38118000.0,-129181000.0,-9272007.113578,325289000.0,2032097000.0,92674929.0,91373315.0,3.51,3.56,325289000.0,325289000.0,0.0,325289000.0,325289000.0,325289000.0,138472000.0,463761000.0,115962000.0,467053000.0,-467053000.0,-129181000.0,380261000.0,289198000.0,91063000.0,91063000.0,251080000.0,1651836000.0,1902916000.0,1902916000.0,2023-12-31
117971040.939428,0.291833,-403378000.0,404241000.0,404241000.0,288927000.0,87749000.0,1514217000.0,863000.0,-86886000.0,2657040.939428,288927000.0,1882617000.0,92604808.0,91144164.0,3.12,3.17,288927000.0,288927000.0,0.0,288927000.0,288927000.0,288927000.0,119066000.0,407993000.0,90638000.0,402507000.0,-402507000.0,-86886000.0,368400000.0,280651000.0,87749000.0,87749000.0,281514000.0,1514217000.0,1795731000.0,1795731000.0,2023-09-30
66862678.723434,0.291972,-76828000.0,229004000.0,229004000.0,252359000.0,75514000.0,1296198000.0,152176000.0,76662000.0,90217678.723434,252359000.0,1617703000.0,83012829.0,82470261.0,3.04,3.06,252359000.0,252359000.0,0.0,252359000.0,252359000.0,252359000.0,104066000.0,356425000.0,50759000.0,229054000.0,-229054000.0,76662000.0,321505000.0,245991000.0,75514000.0,75514000.0,398167000.0,1296198000.0,1694365000.0,1694365000.0,2023-06-30
395371500.0,0.3,-1086559000.0,1317905000.0,1317905000.0,140439000.0,62283000.0,1166121000.0,231346000.0,169063000.0,-782094500.0,140439000.0,2478720000.0,,,,,140439000.0,140439000.0,0.0,140439000.0,140439000.0,140439000.0,196175000.0,336614000.0,81251000.0,1381916000.0,-1381916000.0,-1156862000.0,1312599000.0,-187847000.0,62283000.0,-33119000.0,155737000.0,1166121000.0,1321858000.0,1321858000.0,2023-03-31
,,,,,,,,,,,,,69777128.0,69407937.0,1.88,1.89,,,,,,,,,,,,,,,,,,,,,2022-12-31
51206434.691037,0.2912,74690000.0,175846000.0,175846000.0,303559000.0,99453000.0,1906952000.0,250536000.0,151083000.0,178919434.691037,303559000.0,2255636000.0,94272981.0,91709668.0,3.22,3.31,303559000.0,303559000.0,0.0,303559000.0,303559000.0,303559000.0,124713000.0,428272000.0,101343000.0,172381000.0,-172381000.0,151083000.0,348684000.0,249231000.0,99453000.0,99453000.0,499767000.0,1906952000.0,2406719000.0,2406719000.0,2024-06-30 00:00:00
