Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.289295,562210000.0,0.0,0.0,105810000.0,271240000.0,6959600000.0,562210000.0,290970000.0,-136560000.0,136560000.0,105810000.0,105810000.0,8375790000.0,,,,,105810000.0,105810000.0,0.0,105810000.0,-3930000.0,109740000.0,109740000.0,44670000.0,154410000.0,27030000.0,0.0,-136560000.0,136560000.0,263940000.0,1416190000.0,576110000.0,271240000.0,271240000.0,1680130000.0,6959600000.0,8639730000.0,8639730000.0,2024-03-31
-1601419.544741,0.274686,670900000.0,-5830000.0,-5830000.0,182390000.0,262210000.0,7851230000.0,665070000.0,402860000.0,-148060000.0,148060000.0,186618580.455259,182390000.0,9202310000.0,41264706.0,40986517.0,4.42,4.45,182390000.0,182390000.0,0.0,182390000.0,-2420000.0,184810000.0,184810000.0,69990000.0,254800000.0,18540000.0,-5830000.0,-148060000.0,148060000.0,390150000.0,1351080000.0,529090000.0,262210000.0,262210000.0,1741230000.0,7851230000.0,9592460000.0,9592460000.0,2023-12-31
0.0,0.3,571490000.0,0.0,0.0,201580000.0,245680000.0,6114640000.0,571490000.0,325810000.0,-139100000.0,139100000.0,201580000.0,201580000.0,7408050000.0,40971545.0,40075547.0,4.92,5.03,201580000.0,201580000.0,0.0,201580000.0,-3430000.0,205010000.0,205010000.0,-18300000.0,186710000.0,26960000.0,0.0,-139100000.0,139100000.0,298850000.0,1293410000.0,518130000.0,245680000.0,245680000.0,1592260000.0,6114640000.0,7706900000.0,7706900000.0,2023-09-30
-6201575.404401,0.269868,467480000.0,-22980000.0,-22980000.0,70270000.0,234000000.0,5537410000.0,444500000.0,210500000.0,-110970000.0,110970000.0,87048424.595599,70270000.0,6730150000.0,40854651.0,39700565.0,1.72,1.77,70270000.0,70270000.0,0.0,70270000.0,-2400000.0,72670000.0,72670000.0,26860000.0,99530000.0,23850000.0,-22980000.0,-110970000.0,110970000.0,209630000.0,1192740000.0,449720000.0,234000000.0,234000000.0,1402370000.0,5537410000.0,6939780000.0,6939780000.0,2023-06-30
4747644.575625,0.167347,591980000.0,28370000.0,28370000.0,240570000.0,227200000.0,6954650000.0,620350000.0,393150000.0,-101780000.0,101780000.0,216947644.575625,240570000.0,8157120000.0,,,,,240570000.0,240570000.0,0.0,240570000.0,-2040000.0,242610000.0,242610000.0,48760000.0,291370000.0,-16080000.0,28370000.0,-101780000.0,101780000.0,380860000.0,1202470000.0,484890000.0,227200000.0,227200000.0,1583330000.0,6954650000.0,8537980000.0,8537980000.0,2023-03-31
,,,,,,,,,,,,,,,38315089.0,37001429.0,6.76,7.0,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
-1647436.708861,0.273207,498110000.0,-6030000.0,-6030000.0,31790000.0,289630000.0,6726200000.0,492080000.0,202450000.0,-155050000.0,155050000.0,36172563.291139,31790000.0,8124350000.0,41285714.0,41285714.0,0.77,0.77,31790000.0,31790000.0,0.0,31790000.0,-2660000.0,34450000.0,34450000.0,12950000.0,47400000.0,13040000.0,-6030000.0,-155050000.0,155050000.0,195440000.0,1398150000.0,528120000.0,289630000.0,289630000.0,1593590000.0,6726200000.0,8319790000.0,8319790000.0,2024-06-30 00:00:00
