Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Accrued Expenses,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Non Current Deferred Taxes Assets,Financial Assets,Investmentin Financial Assets,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Long Term Equity Investment,Investmentsin Joint Venturesat Cost,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Taxes Receivable,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
12537117.0,12537117.0,,2502300000.0,7147100000.0,8384700000.0,8473700000.0,7147100000.0,1457100000.0,7339500000.0,7782100000.0,11442900000.0,4103400000.0,7339500000.0,7213300000.0,,,126200000.0,126200000.0,4972400000.0,1700800000.0,,,,50600000.0,1606800000.0,1164200000.0,442600000.0,25000000.0,3271600000.0,464400000.0,,895500000.0,292900000.0,602600000.0,,108300000.0,1313500000.0,,,73100000.0,1240400000.0,16415300000.0,4670000000.0,69100000.0,,182400000.0,,350100000.0,350100000.0,,38100000.0,,1300000.0,192400000.0,192400000.0,3772900000.0,,3772900000.0,416400000.0,3356500000.0,,,,,11745300000.0,546300000.0,,,,4898200000.0,,,,12800000.0,,706300000.0,,,5581700000.0,3192000000.0,2389700000.0,,,2024-03-31
12537117.0,12537117.0,569700000.0,2533500000.0,4896800000.0,6135900000.0,5218700000.0,4896800000.0,1436800000.0,5039200000.0,5688600000.0,7640200000.0,2601000000.0,5039200000.0,4913000000.0,,,126200000.0,126200000.0,4729300000.0,1876600000.0,,,,41100000.0,1793300000.0,1143900000.0,649400000.0,22500000.0,2852700000.0,321900000.0,,740200000.0,292900000.0,447300000.0,,153100000.0,1282300000.0,,,62600000.0,1219700000.0,12369500000.0,4298100000.0,47000000.0,,183000000.0,,233500000.0,233500000.0,,25000000.0,,21200000.0,142400000.0,142400000.0,3583600000.0,,3583600000.0,217600000.0,3366000000.0,,,,,8071400000.0,494200000.0,,,,4519100000.0,,,,14600000.0,,756900000.0,,,2286600000.0,1759600000.0,527000000.0,,,2023-09-30
12537117.0,12537117.0,755166000.0,2464535000.0,4556454000.0,5838389000.0,4893506000.0,4556454000.0,1189020000.0,4562874000.0,5296265000.0,7021486000.0,2458612000.0,4562874000.0,-313034000.0,1023361000.0,3417077000.0,126242000.0,126242000.0,4583765000.0,1751031000.0,0.0,19235000.0,20346000.0,44712000.0,1666632000.0,933241000.0,733391000.0,19200000.0,2832734000.0,330900000.0,21627000.0,797903000.0,255779000.0,542124000.0,106636000.0,1238000.0,1646764000.0,363445000.0,2747000.0,21600000.0,1280572000.0,11605251000.0,3879011000.0,-1000.0,182990000.0,178041000.0,0.0,91237000.0,86298000.0,4939000.0,20715000.0,20715000.0,21336000.0,6420000.0,6420000.0,3289242000.0,-939178000.0,4228420000.0,265267000.0,3023900000.0,1839111000.0,1998860000.0,125182000.0,0.0,7726240000.0,446400000.0,305000.0,182343000.0,241526000.0,3809783000.0,3414245000.0,108726000.0,286812000.0,385893000.0,1617000.0,624324000.0,-3878000.0,628202000.0,2480449000.0,1960100000.0,520349000.0,45783000.0,474566000.0,2023-03-31
