Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
-939882.527593,0.293713,3706400000.0,-3200000.0,-3200000.0,2195200000.0,367200000.0,8535300000.0,3703200000.0,3336000000.0,-237400000.0,237400000.0,2197460117.472407,2195200000.0,12375900000.0,,,,,2195200000.0,2195200000.0,0.0,2195200000.0,-5300000.0,2188500000.0,,2188500000.0,910100000.0,3098600000.0,401800000.0,-3200000.0,,-237400000.0,237400000.0,2922200000.0,3840600000.0,2767300000.0,367200000.0,367200000.0,6762800000.0,8535300000.0,15298100000.0,15298100000.0,2024-03-31
0.0,0.22696,3476900000.0,0.0,0.0,2292600000.0,354900000.0,6928300000.0,3476900000.0,3122000000.0,-157600000.0,157600000.0,2292600000.0,2292600000.0,10135000000.0,124733406.0,124733406.0,18.38,18.38,2292600000.0,2292600000.0,0.0,2292600000.0,1000000.0,2291600000.0,,2291600000.0,672800000.0,2964400000.0,157900000.0,0.0,,-157600000.0,157600000.0,2954200000.0,3206700000.0,2325800000.0,354900000.0,354900000.0,6160900000.0,6928300000.0,13089200000.0,13089200000.0,2023-12-31
0.0,0.25116,3878300000.0,0.0,0.0,2567100000.0,348300000.0,6633700000.0,3878300000.0,3530000000.0,-101900000.0,101900000.0,2567100000.0,2567100000.0,9644400000.0,124616505.0,124616505.0,20.6,20.6,2567100000.0,2567100000.0,0.0,2567100000.0,1600000.0,2567100000.0,,2567100000.0,861000000.0,3428100000.0,231700000.0,0.0,,-101900000.0,101900000.0,3266000000.0,3010700000.0,2153000000.0,348300000.0,348300000.0,6276700000.0,6633700000.0,12910400000.0,12910400000.0,2023-09-30
44181438.998957,0.247654,3315800000.0,178400000.0,178400000.0,2309100000.0,342700000.0,7492600000.0,3494200000.0,3151500000.0,-82700000.0,82700000.0,2174881438.998957,2309100000.0,10547300000.0,124748784.0,124748784.0,18.51,18.51,2309100000.0,2309100000.0,0.0,2309100000.0,-300000.0,2308800000.0,,2308800000.0,760000000.0,3068800000.0,187900000.0,178400000.0,-178400000.0,-82700000.0,82700000.0,2708500000.0,3054700000.0,2208700000.0,342700000.0,342700000.0,5763200000.0,7492600000.0,13255800000.0,13255800000.0,2023-06-30
-31826340.640356,0.303125,2873514000.0,-104994000.0,-104994000.0,1695720000.0,322360000.0,14237705000.0,2768520000.0,2446160000.0,500777000.0,13295000.0,1768887659.359644,1695720000.0,10612954000.0,,,,,1695720000.0,1695720000.0,0.0,1695720000.0,317000.0,1695402000.0,0.0,1695402000.0,737463000.0,2432865000.0,-360183000.0,-154023000.0,,500777000.0,13295000.0,2374498000.0,-3624751000.0,-6638197000.0,322360000.0,219629000.0,-1250253000.0,14237705000.0,12987452000.0,12987452000.0,2023-03-31
,,,,,,,,,,,,,,,129767206.0,129767206.0,9.88,9.88,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
0.0,0.259295,4397700000.0,0.0,0.0,2865100000.0,382600000.0,6618400000.0,4397700000.0,4015100000.0,-141900000.0,141900000.0,2865100000.0,2865100000.0,9731100000.0,125662281.0,124732259.0,22.8,22.97,2865100000.0,2865100000.0,0.0,2865100000.0,-3800000.0,2868900000.0,,2868900000.0,1004300000.0,3873200000.0,299400000.0,0.0,,-141900000.0,141900000.0,3693700000.0,3112700000.0,2039200000.0,382600000.0,382600000.0,6806400000.0,6618400000.0,13424800000.0,13424800000.0,2024-06-30 00:00:00
