Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.264255,737546000.0,387172000.0,76724000.0,2022545000.0,737546000.0,660822000.0,-75433000.0,75433000.0,387172000.0,386982000.0,3099388000.0,97670800.0,97670800.0,0.396,0.396,386982000.0,386982000.0,0.0,386982000.0,-43525000.0,430507000.0,-190000.0,430697000.0,154692000.0,585389000.0,119303000.0,-75433000.0,75433000.0,525861000.0,1076843000.0,453543000.0,76724000.0,76724000.0,1602704000.0,2022545000.0,3625249000.0,3625249000.0,2024-06-30
0.0,0.259487,995862000.0,715853000.0,79896000.0,3880143000.0,995862000.0,915966000.0,126469000.0,-78563000.0,715853000.0,637841000.0,4776934000.0,,,,,637841000.0,637841000.0,0.0,637841000.0,-20609000.0,658450000.0,-78012000.0,736462000.0,258067000.0,994529000.0,-153737000.0,126469000.0,-78563000.0,1020965000.0,896791000.0,-275950000.0,79896000.0,56753000.0,1917756000.0,3880143000.0,5797899000.0,5797899000.0,2024-03-31
0.0,0.355024,813594000.0,-1481439000.0,76650000.0,2595373000.0,813594000.0,736944000.0,-93326000.0,93326000.0,-1481439000.0,3449219000.0,3684014000.0,97670084.0,97670084.0,35.315,35.315,3449219000.0,3449219000.0,0.0,3449219000.0,-1896557000.0,5345776000.0,4930658000.0,415118000.0,228500000.0,643618000.0,89963000.0,-93326000.0,93326000.0,622797000.0,1088641000.0,453550000.0,76650000.0,76650000.0,1711438000.0,2595373000.0,4306811000.0,4306811000.0,2023-12-31
0.0,0.282219,768959000.0,345440000.0,95981000.0,1603154000.0,768959000.0,672978000.0,-74839000.0,74839000.0,345440000.0,345253000.0,2868232000.0,97667044.0,97667044.0,3.535,3.535,345253000.0,345253000.0,0.0,345253000.0,-83893000.0,429146000.0,-187000.0,429333000.0,168806000.0,598139000.0,55296000.0,-74839000.0,74839000.0,612323000.0,1265078000.0,558827000.0,95981000.0,95981000.0,1877401000.0,1603154000.0,3480555000.0,3480555000.0,2023-09-30
0.0,0.25738,644136000.0,284051000.0,70584000.0,1564723000.0,644136000.0,573552000.0,-74679000.0,74679000.0,284051000.0,317866000.0,2711661000.0,97670800.0,97670800.0,0.325,0.325,317866000.0,317866000.0,0.0,317866000.0,-86422000.0,404288000.0,33815000.0,370473000.0,128400000.0,498873000.0,41291000.0,-74679000.0,74679000.0,524124000.0,1146938000.0,584548000.0,70584000.0,70584000.0,1671062000.0,1564723000.0,3235785000.0,3235785000.0,2023-06-30
,,,,,,,,,,,,,97668532.0,97668532.0,7.147,7.147,,,,,,,,,,,,,,,,,,,,,,,2022-12-31
