Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Date
0.0,0.4,3210000000.0,0.0,0.0,1750000000.0,1400000000.0,8640000000.0,3210000000.0,1810000000.0,-200000000.0,200000000.0,1750000000.0,1750000000.0,36160000000.0,,,,,1750000000.0,1750000000.0,0.0,1750000000.0,0.0,1750000000.0,1750000000.0,-140000000.0,1610000000.0,2350000000.0,0.0,-200000000.0,200000000.0,-540000000.0,27520000000.0,17420000000.0,1400000000.0,1400000000.0,3890000000.0,3890000000.0,26980000000.0,8640000000.0,35620000000.0,35620000000.0,2024-03-31
0.0,0.3,2700000000.0,0.0,0.0,1380000000.0,1280000000.0,7820000000.0,2700000000.0,1420000000.0,-180000000.0,180000000.0,1380000000.0,1380000000.0,33650000000.0,8625000000.0,8625000000.0,0.16,0.16,1380000000.0,1380000000.0,0.0,1380000000.0,0.0,1380000000.0,1380000000.0,-140000000.0,1240000000.0,2190000000.0,0.0,-180000000.0,180000000.0,-770000000.0,25830000000.0,16580000000.0,1280000000.0,1280000000.0,3740000000.0,3740000000.0,25060000000.0,7820000000.0,32880000000.0,32880000000.0,2023-12-31
0.0,0.3,1650000000.0,0.0,0.0,360000000.0,1280000000.0,6740000000.0,1650000000.0,370000000.0,-160000000.0,160000000.0,360000000.0,360000000.0,30230000000.0,9000000000.0,9000000000.0,0.04,0.04,360000000.0,360000000.0,0.0,360000000.0,0.0,360000000.0,360000000.0,-150000000.0,210000000.0,2120000000.0,,-160000000.0,160000000.0,-1750000000.0,23490000000.0,14490000000.0,1280000000.0,1280000000.0,3550000000.0,3550000000.0,21740000000.0,6740000000.0,28480000000.0,28480000000.0,2023-09-30
0.0,0.3,1330000000.0,0.0,0.0,20000000.0,1300000000.0,5620000000.0,1330000000.0,30000000.0,-180000000.0,180000000.0,20000000.0,20000000.0,25940000000.0,8399493036.0,8399493036.0,0.002381,0.002381,20000000.0,20000000.0,0.0,20000000.0,0.0,20000000.0,20000000.0,-170000000.0,-150000000.0,1810000000.0,0.0,-180000000.0,180000000.0,-1780000000.0,20320000000.0,12500000000.0,1300000000.0,1300000000.0,3140000000.0,3140000000.0,18540000000.0,5620000000.0,24160000000.0,24160000000.0,2023-06-30
80958904.109589,0.082192,-1568000000.0,985000000.0,985000000.0,-1882000000.0,1338000000.0,5251000000.0,-583000000.0,-1921000000.0,2667000000.0,123000000.0,-2786041095.890411,-1882000000.0,22541000000.0,,,,,-1882000000.0,-1882000000.0,0.0,-1882000000.0,-6000000.0,-1876000000.0,-1876000000.0,-168000000.0,-2044000000.0,-4618000000.0,71000000.0,2667000000.0,123000000.0,-1981000000.0,17290000000.0,5841000000.0,1338000000.0,-1220000000.0,6295000000.0,3022000000.0,15309000000.0,5251000000.0,20560000000.0,20560000000.0,2023-03-31
,,,,,,,,,,,,,,,8261904762.0,8261904762.0,-0.42,-0.42,,,,,,,,,,,0.0,,,,,,,,,,,,,,2022-12-31
0.0,0.3,4130000000.0,0.0,0.0,2530000000.0,1490000000.0,10990000000.0,4130000000.0,2640000000.0,-250000000.0,250000000.0,2530000000.0,2530000000.0,41780000000.0,9035714286.0,8724137931.0,0.28,0.29,2530000000.0,2530000000.0,0.0,2530000000.0,0.0,2530000000.0,2530000000.0,-140000000.0,2390000000.0,2360000000.0,0.0,-250000000.0,250000000.0,280000000.0,30790000000.0,20050000000.0,1490000000.0,1490000000.0,3960000000.0,3960000000.0,31070000000.0,10990000000.0,42060000000.0,42060000000.0,2024-06-30 00:00:00
