Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Fixed Assets Revaluation Reserve,Retained Earnings,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Current Liabilities,Other Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Dividends Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investmentin Financial Assets,Available For Sale Securities,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Prepaid Assets,Inventory,Finished Goods,Work In Process,Raw Materials,Other Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
56040000.0,56040000.0,94125000.0,344971000.0,1449038000.0,1785370000.0,691463000.0,1449038000.0,8639000.0,1449038000.0,1642371000.0,1449038000.0,1449038000.0,1392998000.0,,,56040000.0,56040000.0,620494000.0,240440000.0,,38468000.0,201972000.0,8639000.0,193333000.0,380054000.0,43999000.0,142999000.0,142999000.0,,,128530000.0,,,,128530000.0,2069532000.0,998015000.0,,17366000.0,36904000.0,36904000.0,,,943745000.0,,943745000.0,141230000.0,802515000.0,,,,,1071517000.0,,,,228411000.0,,,,33663000.0,549422000.0,260021000.0,17814000.0,242207000.0,,,2024-03-31
56040000.0,56040000.0,66523000.0,243243000.0,1339793000.0,1583036000.0,694867000.0,1339793000.0,,1339793000.0,1519229000.0,1339793000.0,1339793000.0,1283753000.0,,,56040000.0,56040000.0,470786000.0,216035000.0,,36599000.0,179436000.0,,179436000.0,254751000.0,28104000.0,63807000.0,63807000.0,,,114097000.0,,,,114097000.0,1810579000.0,860961000.0,1000.0,,21414000.0,21414000.0,,,827582000.0,,827582000.0,78000.0,827504000.0,,,,,949618000.0,23329000.0,,,220568000.0,,,,9071000.0,495876000.0,200774000.0,24054000.0,176720000.0,,,2023-09-30
56040000.0,56040000.0,32727000.0,146450000.0,1332702000.0,1479646000.0,555461000.0,1332702000.0,,1333196000.0,1391127000.0,1333196000.0,1333196000.0,1278343000.0,256000.0,1149253000.0,56040000.0,56040000.0,402168000.0,94613000.0,-1000.0,36683000.0,57931000.0,,57931000.0,307555000.0,10800000.0,88519000.0,88519000.0,3313000.0,45287000.0,152496000.0,6890000.0,17949000.0,2018000.0,125639000.0,1735364000.0,872348000.0,-18000.0,11964000.0,12884000.0,12884000.0,494000.0,494000.0,847024000.0,-823520000.0,1670544000.0,82971000.0,220299000.0,1022037000.0,259126000.0,86111000.0,0.0,863016000.0,7019000.0,17949000.0,16020000.0,216375000.0,93895000.0,36946000.0,85534000.0,1816000.0,497133000.0,113723000.0,17949000.0,113723000.0,104320000.0,9403000.0,2023-03-31
