Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Derivative Product Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Current Debt And Capital Lease Obligation,Current Debt,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Deferred Taxes Assets,Financial Assets,Investmentin Financial Assets,Held To Maturity Securities,Available For Sale Securities,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Hedging Assets Current,Assets Held For Sale Current,Restricted Cash,Prepaid Assets,Other Receivables,Taxes Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Equivalents,Cash Financial,Date
107051136.0,107051136.0,33031816000.0,34150987000.0,22983848000.0,57137644000.0,2129207000.0,22983848000.0,,22986657000.0,49418321000.0,22986657000.0,22986657000.0,164264000.0,5915434000.0,14931439000.0,535256000.0,535256000.0,34955168000.0,26443892000.0,,,26431664000.0,,26431664000.0,12228000.0,8511276000.0,7719323000.0,7719323000.0,15836000.0,634128000.0,584105000.0,0.0,50023000.0,57941825000.0,47301342000.0,14337000.0,30653000.0,,2697360000.0,1577970000.0,1119390000.0,0.0,2809000.0,2809000.0,295320000.0,-245937000.0,541257000.0,276238000.0,222643000.0,41459000.0,917000.0,0.0,10640483000.0,143831000.0,0.0,63657000.0,,,6363094000.0,148292000.0,3921609000.0,2802438000.0,1119171000.0,0.0,1119171000.0,2024-03-31
107051136.0,107051136.0,32805400000.0,32884810000.0,13746000000.0,46634470000.0,19824300000.0,13746000000.0,160040000.0,13749660000.0,21053860000.0,13749660000.0,13749660000.0,144560000.0,5006750000.0,7200310000.0,450230000.0,450230000.0,33837120000.0,7366210000.0,30570000.0,67980000.0,7304200000.0,160040000.0,7304200000.0,62010000.0,26470910000.0,25580610000.0,25580610000.0,5970000.0,734740000.0,606580000.0,41310000.0,86850000.0,47586780000.0,1291560000.0,,42750000.0,0.0,996000000.0,965970000.0,,30030000.0,3660000.0,3660000.0,249150000.0,-229610000.0,478760000.0,249190000.0,187640000.0,41010000.0,920000.0,0.0,46295210000.0,,0.0,97100000.0,626130000.0,171480000.0,43925370000.0,0.0,1475130000.0,1395720000.0,79410000.0,0.0,79410000.0,2023-09-30
107051136.0,107051136.0,26279248000.0,29888690000.0,12400422000.0,42293957000.0,3028711000.0,12400422000.0,154410000.0,12405267000.0,35144800000.0,12405267000.0,12405267000.0,166102000.0,3933204000.0,6871305000.0,437647000.0,437647000.0,30550626000.0,22777171000.0,0.0,46900000.0,22739533000.0,154410000.0,22739533000.0,37638000.0,7773455000.0,7149157000.0,7149157000.0,9260000.0,543242000.0,474903000.0,6851000.0,61488000.0,42955893000.0,32153727000.0,23972000.0,30339000.0,580000.0,1271425000.0,419285000.0,802142000.0,49998000.0,4845000.0,4845000.0,238347000.0,-197958000.0,436305000.0,221780000.0,173583000.0,40025000.0,917000.0,0.0,10802166000.0,57665000.0,585000.0,64508000.0,658540000.0,107620000.0,5506643000.0,0.0,5172765000.0,1563323000.0,3609442000.0,2963700000.0,645742000.0,2023-03-31
