Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Capital Lease Obligations,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Other Equity Interest,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Non Current Pension And Other Postretirement Benefit Plans,Non Current Deferred Taxes Liabilities,Long Term Debt And Capital Lease Obligation,Long Term Capital Lease Obligation,Long Term Debt,Long Term Provisions,Current Liabilities,Other Current Liabilities,Current Deferred Taxes Liabilities,Current Debt And Capital Lease Obligation,Current Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Current Provisions,Payables,Other Payable,Total Tax Payable,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Non Current Prepaid Assets,Investment Properties,Goodwill And Other Intangible Assets,Other Intangible Assets,Net PPE,Accumulated Depreciation,Gross PPE,Construction In Progress,Other Properties,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Prepaid Assets,Inventory,Other Inventories,Finished Goods,Raw Materials,Other Receivables,Accounts Receivable,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Other Short Term Investments,Cash And Cash Equivalents,Cash Financial,Date
36784800.0,36784800.0,195142000.0,199854000.0,2221145000.0,2421399000.0,1137998000.0,2221145000.0,440000.0,2221985000.0,2237409000.0,2221985000.0,2221985000.0,1854137000.0,,,367848000.0,367848000.0,811216000.0,96720000.0,,,56568000.0,15424000.0,0.0,15424000.0,24728000.0,714496000.0,75804000.0,,184430000.0,440000.0,183990000.0,,3868000.0,450394000.0,,0.0,450394000.0,3033201000.0,1180707000.0,76022000.0,,40124000.0,840000.0,,1063721000.0,,1063721000.0,143107000.0,920614000.0,,,,,1852494000.0,107699000.0,,587506000.0,,,,4677000.0,993221000.0,,,159391000.0,155119000.0,4272000.0,,2024-03-31
36784800.0,36784800.0,49348000.0,52887000.0,2080413000.0,2133014000.0,1223946000.0,2080413000.0,1018000.0,2081145000.0,2105324000.0,2081145000.0,2081145000.0,1713297000.0,,,367848000.0,367848000.0,769568000.0,93711000.0,,,47816000.0,24179000.0,0.0,24179000.0,21716000.0,675857000.0,72898000.0,,28708000.0,1018000.0,27690000.0,,3413000.0,570838000.0,,2729000.0,568109000.0,2850713000.0,950910000.0,42333000.0,,28575000.0,732000.0,,879270000.0,,879270000.0,0.0,879270000.0,,,,,1899803000.0,128413000.0,,540048000.0,,,,3089000.0,889451000.0,,,338802000.0,336281000.0,2521000.0,,2023-09-30
36784800.0,36784800.0,551048000.0,557853000.0,1071910000.0,1625938000.0,572448000.0,1071910000.0,4417000.0,1072502000.0,1247848000.0,1072502000.0,1072502000.0,,759654000.0,0.0,312848000.0,312848000.0,1185312000.0,242644000.0,2000.0,19936000.0,46363000.0,176343000.0,997000.0,175346000.0,19936000.0,942668000.0,5939000.0,22834000.0,381510000.0,3420000.0,378090000.0,2893000.0,,528110000.0,33839000.0,22834000.0,494271000.0,2257814000.0,742698000.0,-26000.0,22000000.0,28791000.0,592000.0,592000.0,691341000.0,-329712000.0,1021053000.0,72646000.0,95576000.0,656023000.0,177828000.0,18980000.0,0.0,1515116000.0,10424000.0,217933000.0,454964000.0,1000.0,23718000.0,431245000.0,4193000.0,769679000.0,-1929000.0,771608000.0,57923000.0,55535000.0,2388000.0,2388000.0,2023-03-31
